A Curva de Possibilidades de Produção (CPP) ilustra o problema da escassez.;CERTO
A CPP é traçada sob o pressuposto de que os recursos produtivos e a tecnologia são variáveis.;ERRADO
Um ponto localizado dentro da CPP indica que a economia está utilizando todos os seus recursos de forma eficiente.;ERRADO
Um ponto fora da CPP é inatingível com os recursos e a tecnologia atuais.;CERTO
Ao longo da CPP, para obter mais de um bem, é necessário abrir mão de uma quantidade do outro bem.;CERTO
O custo de oportunidade é a quantidade de um bem que deve ser sacrificada para se obter uma unidade a mais do outro bem.;CERTO
Na CPP apresentada no texto, o custo de oportunidade de produzir B em termos de A é constante.;ERRADO
A lei dos rendimentos decrescentes explica por que a CPP tem formato côncavo (curvada para fora da origem).;ERRADO
Os três fatores de produção clássicos são: recursos naturais, trabalho e capital.;CERTO
Capital, como fator de produção, refere-se estritamente ao dinheiro disponível para iniciar um negócio.;ERRADO
Os três problemas econômicos fundamentais são: O que produzir? Como produzir? Para quem produzir?;CERTO
Numa economia de mercado simplificada, as empresas são proprietárias dos fatores de produção (terra, trabalho e capital).;ERRADO
A remuneração do fator trabalho é denominada salário.;CERTO
A Microeconomia estuda o funcionamento da economia como um todo, incluindo a produção total e o nível geral de preços.;ERRADO
A Macroeconomia estuda o comportamento de mercados específicos, como o de automóveis ou de produtos agrícolas.;ERRADO
;
Variáveis-fluxo são medidas em determinado momento (data), como o estoque de capital.;ERRADO
Salários pagos e exportações são exemplos de variáveis-fluxo.;CERTO
A dívida interna de um país é um exemplo clássico de variável-estoque.;CERTO
O nível de preços de uma economia é uma variável-estoque.;CERTO
A taxa de inflação (variação dos preços) é uma variável-fluxo.;CERTO
O valor do PIB (Produto Interno Bruto) é uma variável-estoque.;ERRADO
Uma variável-estoque (ex: volume de água) pode ser alterada por uma variável-fluxo (ex: vazão).;CERTO
Bens de capital são bens que entram na produção de outros bens e serviços.;CERTO
A Curva de Possibilidade de Produção (CPP) mostra quanto se pode produzir de dois bens com os recursos e tecnologia existentes.;CERTO
Os pontos sobre a CPP representam combinações de produção que utilizam plenamente e de forma eficiente os fatores disponíveis.;CERTO
Uma CPP côncava em relação à origem implica em custo de oportunidade constante.;ERRADO
Se a produção de uma sociedade está em um ponto dentro da CPP, significa que há pleno emprego e eficiência máxima.;ERRADO
Uma CPP côncava em relação à origem reflete custos crescentes de transformação (custo de oportunidade crescente).;CERTO
É possível aumentar simultaneamente a produção de todos os bens se a economia estiver operando sobre sua CPP.;ERRADO
Um deslocamento para fora da CPP pode ser causado por um progresso tecnológico aplicável apenas a um dos bens.;CERTO
Os três problemas econômicos fundamentais são: O que, Como e Para quem produzir.;CERTO
No modelo simplificado, as famílias constituem a demanda no mercado de bens e a oferta no mercado de fatores.;CERTO
População Economicamente Ativa (PEA) inclui apenas as pessoas que estão efetivamente empregadas.;ERRADO
Um ponto fora da Curva de Possibilidades de Produção é inacessível com os recursos e tecnologia atuais.;CERTO
