;
"J’ai vu une femme à l’hôpital; un de ses bras était cassé.";"I saw a woman at the hospital; one of her arms was broken."
Je vais à Paris avec mes parents et ma petite soeur cet été.;I am going to Paris with my parents and my little sister this summer.
L’an prochain, je serai en Irlande. J’irai en train.;Next year, I will be in Ireland. I will go by train.
Je veux adopter le chat et la lapine que nous avons vus au refuge.;I want to adopt the cat and the bunny that we saw at the shelter.
Nous sommes faits pour être ensemble, toi et moi.;We are made for each other, you and I.
Pas besoin d’être un champion du monde pour s’amuser au golf.;No need to be a world champion to enjoy yourself while playing golf.
La grand-mère de mon père venait de Pologne.;My father’s grandmother was from Poland.
Il est difficile d’avoir du temps pour soi quand on travaille trop.;It is difficult to have time for yourself when you work too much.
La jeune fille que j’ai rencontrée hier était enseignante.;The young lady whom I met yesterday was a school teacher.
Je ne crois pas que tu aies fait le bon choix.;I do not believe you made the right choice.
J’ai mis une bouteille d’eau dans ton sac à dos.;I put a water bottle in your backpack.
Ce nouveau magasin vient d’ouvrir de l’autre côté de la rue.;This new shop just opened across the street.
Il m’a dit qu’il était déjà huit heures.;He told me it was already eight o’clock.
Qui a mangé la dernière part de gâteau?;Who ate the last piece of cake?
Le concert commence à dix-neuf heures, ne sois pas en retard.;The show starts at seven o’clock, don’t be late.
J’ai acheté un bouquet de roses pour ma mère, ce sont ses fleurs preferés.;I bought a bouquet of roses for my mother, they are her favorite flowers.
Pose les assiettes sur la table et assieds-toi.;Put the plates on the table and take a seat.
S’il continue à être aussi imprudent, il va se blesser.;If he keeps being so careless, he is going to hurt himself.
Elle a invité son mari au restaurant pour la St-Valentin.;She invited her husband to the restaurant for Valentine’s Day.
Jacques vourait plus de salade de fruit, mais il n’en reste plus.;Jacques would want more fruit salad, but there is no more left.
Le fait de pouvoir dormir tard le dimanche matin me rend heureux.;The fact that I can sleep late on Sunday morning makes me happy.
Connais-tu la chanson Une Colombe par Céline Dion?;Do you know the song Une Colombe by Céline Dion?
