O que marca o início da percepção dos “centenários”?;A consciência histórica dos cem anos das Revoluções Americana (1876) e Francesa (1889), celebradas com exposições internacionais.
Como era o mundo em termos de exploração geográfica em 1880?;Quase totalmente conhecido e mapeado, com exceções como o Ártico e a Antártida, que ainda desafiavam a exploração.
Como as viagens intercontinentais mudaram até 1880?;Foram encurtadas de meses para semanas, e depois para dias, com o uso de ferrovias e navegação a vapor.
O que representou a conclusão da Ferrovia Transiberiana?;A possibilidade de viajar de Paris a Vladivostok em 15 ou 16 dias a partir de 1904.
Qual foi o impacto do telégrafo elétrico?;Tornou a transmissão de informações uma questão de horas, conectando o mundo de forma inédita.
Como era o turismo internacional em 1879?;Quase um milhão visitaram a Suíça, incluindo mais de 200 mil americanos — número expressivo considerando a população dos EUA em 1790.
Como evoluiu a população mundial de 1780 para 1880?;Dobrou, passando de cerca de 750 milhões para 1,5 bilhão de pessoas.
Quais eram os grupos populacionais mais numerosos em 1900?;Asiáticos (55% da população mundial) e europeus (430 milhões, mais do que o dobro de 1800).
Qual foi o impacto da migração europeia no século XIX?;Mudança drástica na população das Américas, que cresceu de 30 para 160 milhões entre 1800 e 1900.
Como se comportou o crescimento populacional da África nesse período?;Crescimento mais lento que o dos outros continentes, talvez só um terço ao longo do século.
O que simboliza o “mundo mais global e menor” mencionado no texto?;O estreitamento de laços entre regiões por meio de deslocamentos, comércio, comunicações e ideias.
Como era a desigualdade entre regiões no século XVIII?;"Existia, mas era menor; as diferenças econômicas entre regiões principais eram relativamente pequenas."
Qual era a comparação entre o padrão de vida europeu e o chinês no século XVIII?;O padrão de vida chinês era provavelmente superior ao europeu, e o Império Chinês não era visto como atrasado.
Como evoluiu a diferença de renda per capita entre países desenvolvidos e o Terceiro Mundo?;Dobrou até 1880, triplicou até 1915, quintuplicou até 1950, e chegou a ser sete vezes maior em 1970.
O que acelerou a defasagem entre o Ocidente e o resto do mundo?;A Revolução Industrial e os avanços tecnológicos, que geraram crescimento econômico acelerado nos países ocidentais.
O que mudou nas guerras após a Revolução Francesa?;A superioridade técnica ocidental tornou possível conquistar facilmente países atrasados, devido à diferença de armamentos.
O que tornava as conquistas coloniais anteriores possíveis?;Organização disciplinada, agressividade e crueldade, não necessariamente superioridade tecnológica.
O que caracteriza o período entre 1880 e 1930?;Foi a “idade de ferro” da diplomacia de canhoneira, marcada pelo uso do poder militar ocidental nas relações internacionais.
Como o mundo estava dividido em 1880?;Em dois setores: um mundo desenvolvido, dominante e rico, e outro defasado, dependente e pobre.
O que unia o Segundo Mundo ao Primeiro?;"Apenas a relação de dependência econômica ou política; não havia unidade cultural, histórica ou institucional."
O que mostra a diversidade do Segundo Mundo?;Incluía países tão distintos quanto China, Brasil, Marrocos e Nova Guiné, sem ligação entre si além da posição subordinada.
"Por que nem todos os povos do Segundo Mundo podiam ser chamados de ""pobres""?";Alguns viviam em sociedades sem estrutura de classes ou economia monetária, onde o conceito de pobreza não fazia sentido.
O que evidencia o caráter relativo da pobreza nesse contexto?;Pessoas comuns podiam ser vistas como pobres ao emigrar, mas não necessariamente o eram em suas culturas de origem.
Como era a vida em algumas partes do Terceiro Mundo?;Havia regiões onde ninguém passava fome ou carecia de moradia e onde nem se distinguia claramente trabalho de lazer.
A que se refere o termo “Europa” no contexto do capitalismo?;Ao conjunto de Estados que lideravam a conquista econômica e política global, sobretudo Europa Central, do Noroeste e colônias ultramarinas.
Como era vista a Península Balcânica em 1880?;"Era ainda chamada de ""Oriente Próximo"", sob controle parcial do Império Otomano, e considerada periferia europeia."
Quais Estados repeliram os turcos e se consolidaram como europeus?;Império Habsburgo e Império Russo, apesar do atraso em parte de seus territórios e populações.
Como se via o leste da Europa no século XIX?;Como periferia do desenvolvimento capitalista, com grandes áreas atrasadas, embora politicamente ligadas ao Ocidente.
Que contraste havia entre diferentes regiões do Império Habsburgo?;Enquanto a Bukovina tinha 88% de analfabetismo, a Baixa Áustria tinha apenas 11%, revelando enormes disparidades internas.
Como era vista a Europa do Sul pelos próprios europeus?;"Italianos do norte viam os do sul como africanos; Metternich dizia que a Ásia começava saindo de Viena para o leste."
A Rússia pertencia ao Ocidente ou ao Oriente?;Culturalmente e politicamente voltada ao Ocidente, empenhada na industrialização, embora com regiões profundamente atrasadas.
O que representava a classe culta da Rússia?;Era parte orgulhosa da cultura ocidental do século XIX, apesar do atraso da maioria camponesa.
Qual era a situação de Portugal no século XIX?;Pequeno, atrasado e quase uma semicolônia britânica, com pouco sinal de desenvolvimento, apesar de fazer parte da Europa.
Por que Portugal ainda era considerado um império colonial em 1880?;Devido à sua história e status europeu, seus domínios não eram vistos como meras colônias, apesar do atraso nacional.
Qual era a posição da Europa na economia mundial no final do século XIX?;Era o centro do capitalismo, a região mais rica, com maior produção industrial e maior peso demográfico global.
Como a população europeia mudou durante o século XIX?;"Cresceu rapidamente, mesmo com a emigração em massa; no fim do século, representava cerca de 1/4 da população mundial."
Qual era a relação entre Europa e cultura no século XIX?;A Europa dominava a cultura erudita mundial, e suas instituições moldavam o modelo cultural das elites globais.
A cultura americana rivalizava com a europeia no século XIX?;"Ainda não; sua ascensão veio no século XX. No XIX, os EUA tinham cultura mais democrática, mas menos influente."
Como se distribuía o progresso técnico e científico no século XIX?;"A maioria dos avanços vinha da Europa; os EUA ainda estavam atrás até de países menores como a Holanda."
O que distinguia o Japão em relação ao Segundo Mundo?;Passava por uma ocidentalização sistemática desde 1868, o que o tornava uma exceção entre os países dependentes.
O que unia os países do Segundo Mundo?;A dependência em relação ao Ocidente e a incapacidade de resistir ao avanço econômico, técnico e militar europeu.
Como o Ocidente via sua superioridade militar?;"Com cinismo: “temos o fuzil Maxim, e eles não”; essa superioridade anulava as diferenças culturais entre os dominados."
O que tornava insignificantes as diferenças entre sociedades dominadas?;A incapacidade de resistir ao poder militar e econômico europeu as igualava na prática.
