Expansão do MERCOSUL para Paraguai e Uruguai;"Não alterou o objetivo de criar um mercado comum; manteve a meta original"
Agenda não econômica do MERCOSUL;Educação, seguridade social e livre circulação de pessoas
Acordo MERCOSUL–União Europeia;Entraves políticos ligados a direitos humanos, sustentabilidade e outros temas extrapauta
Presidência Pro Tempore do MERCOSUL;Permite aproximar prioridades nacionais da agenda do bloco
Prioridades brasileiras no MERCOSUL (2023);Infraestrutura física e digital e fortalecimento institucional
Exportações brasileiras para a África;Açúcar, soja, milho, carne de aves e máquinas agrícolas
Exportações africanas para o Brasil;Fertilizantes, petróleo e óleos brutos
Independência de Angola e Moçambique;Brasil foi um dos primeiros países a reconhecer os novos Estados
Corredor Logístico de Nacala;Projeto com forte participação privada, não exemplo de cooperação triangular com a União Africana
Cooperação Brasil–África;Inclui educação, ciência, tecnologia e capacitação profissional
Reforma do Sistema Financeiro Internacional;Busca maior representação dos países emergentes e mais recursos para desenvolvimento
Reforma do FMI;Revisão de quotas, votos e mecanismos de financiamento
Reforma do Banco Mundial;Desenvolvimento sustentável, resiliente e inclusivo
G20;Fórum relevante, mas não subordinado ao Fórum Econômico Mundial
OEA;Pilar central do Sistema Interamericano
Temas centrais da OEA;Direitos humanos, democracia, corrupção e segurança
Relação Brasil–Estados Unidos;Cooperação com divergências em comércio e temas globais
Relação Brasil–México;Limitada por diferentes estratégias de inserção internacional
Relação Brasil–América Central;Historicamente pouco adensada, mas não marcada por afastamento sistemático
CELAC;Contribuiu para ampliar o diálogo regional latino-americano
Direito Comunitário Europeu;Pode produzir efeitos extraterritoriais em determinadas situações
Regulamento Europeu sobre Desmatamento;Motivou cooperação entre UE, Malásia e Indonésia
Comissão Europeia (Ursula von der Leyen);Incentiva parcerias e financiamento voltados ao desenvolvimento sustentável
Parceiros estratégicos da União Europeia;EUA, Canadá, México e Japão
BRICS e União Europeia;Nem todos os membros do BRICS são parceiros estratégicos da UE
MERCOSUL;União aduaneira imperfeita com objetivo de mercado comum
CPLP;Cooperação entre países lusófonos em múltiplas áreas
Sistema de Bretton Woods;FMI e Banco Mundial como instituições centrais
Desenvolvimento sustentável;Tema central das reformas dos bancos multilaterais
Integração regional sul-americana;Prioridade histórica da política externa brasileira
União Europeia;Integração política, econômica e jurídica além do comércio
;
Convenção sobre Diversidade Biológica (CDB);Acordo adotado na Rio-92 para conservação da biodiversidade
Brasil e a CDB;Atuação decisiva nas negociações da Convenção
Protocolo de Cartagena;Biossegurança e organismos vivos modificados
Protocolo de Nagoia;Acesso a recursos genéticos e repartição de benefícios
Protocolo de Nagoia-Kuala Lumpur;Responsabilidade e compensação em biossegurança
Ratificação brasileira do Protocolo de Nagoia;Ocorreu mais de uma década após sua adoção
Responsabilidade histórica;Países industrializados devem assumir maior ônus climático
Responsabilidades comuns porém diferenciadas;Princípio central do regime climático internacional
UNFCCC;Convenção-Quadro da ONU sobre Mudança do Clima
Posição histórica do Brasil no clima;Defesa da diferenciação entre países desenvolvidos e em desenvolvimento
BBNJ;Biodiversidade marinha em áreas além da jurisdição nacional
CLAM;Grupo latino-americano de negociação no processo BBNJ
Tratado da Antártica;Regime internacional para governança do continente antártico
Membro consultivo da ATCM;Possui direito de participar das decisões por consenso
Diplomacia;Condução das relações internacionais por negociação
Utilidade da diplomacia em conflitos;Comunicação, redução de tensões e busca de entendimentos
Telegrama diplomático;Instrumento de informação e comunicação entre governos
Política externa;Estratégia ampla de atuação internacional do Estado
Mobilização militar;Instrumento de política externa em contexto de guerra
Funções clássicas da diplomacia;Informar, representar e negociar
Diplomacia pública;Interação entre governos e opinião pública
Redes sociais e política externa;Ferramenta crescente da diplomacia pública
G20;Principal fórum de coordenação econômica internacional
G20 pós-2008;Relevância ampliada após a crise financeira global
BRICS;Agrupamento de economias emergentes
Reforma do Conselho de Segurança;Tema recorrente nas declarações do BRICS
China e Rússia no BRICS;Reconhecem aspirações de Brasil, Índia e África do Sul
Arranjo Contingente de Reserva (ACR);Mecanismo financeiro de liquidez do BRICS
Maior contribuinte do ACR;China
Contribuição intermediária ao ACR;Brasil, Índia e Rússia
