###PI
Nos últimos anos, a Colômbia passou a priorizar a América do Sul como espaço central de sua política externa, aderiu à UNASUL e firmou acordos de complementação econômica com o Brasil que levariam à quase eliminação de tarifas até 2018.;Errado
Na última década do século XX, a Argentina aproximou-se dos EUA na política externa e aprofundou a integração econômica com o Brasil no MERCOSUL, o que lhe teria permitido enfrentar as crises do fim do século com estabilidade interna e integração sul-americana.;Errado
No governo Chávez, a política externa da Venezuela passou por mudanças identitárias relevantes, com ênfase na identidade sul-americana e em referências terceiro-mundistas.;Certo
A rivalidade histórica entre Brasil e Argentina ao longo do século XX foi sendo substituída por uma relação de confiança e cooperação, inclusive em temas de defesa, especialmente no contexto da redemocratização e de crises como a Guerra das Malvinas.;Certo
Brasil e China estruturam sua parceria estratégica no âmbito da Comissão Sino-Brasileira de Alto Nível de Concertação e Cooperação, com foco em setores de maior valor agregado, agronegócio e infraestrutura.;Certo
A política externa da Índia nos últimos anos buscou substituir sua identidade terceiro-mundista por um perfil de polo geopolítico, inclusive por postura assertiva em relação aos EUA na questão nuclear e em disputas com a China.;Errado
As relações entre Brasil e Japão incluem longa história migratória desde o século XIX e ampliação da cooperação em diversas áreas, com impactos relevantes para brasileiros residentes no Japão.;Certo
A política externa chinesa prioriza crescimento econômico e estabilidade como meios de garantir soberania e projeção global, diversificando parcerias bilaterais e atuação em fóruns como BRICS e BASIC.;Certo
Organizações internacionais governamentais são meros instrumentos dos Estados e apenas executam diretamente a vontade da maioria de seus membros.;Errado
O realismo em relações internacionais sustenta a separação entre política interna e externa, a centralidade da segurança e o poder como principal variável explicativa do comportamento dos Estados.;Certo
A distinção entre alta política (uso da força militar) e baixa política (diplomacia e cooperação) foi formulada no contexto das teorias realistas do século XX.;Certo
A noção de polos de poder continua útil para análise das relações internacionais, mesmo em um sistema internacional em transformação contínua.;Certo
A questão síria é mais simples que as iraniana e iraquiana por ter base geopolítica clássica, com implicações limitadas a disputas de grandes potências como EUA, Rússia e China.;Errado
A Declaração de Teerã e o Plano de Ação Conjunto de Genebra tratam da questão nuclear iraniana de forma semelhante quanto às soluções propostas, mas diferem quanto ao contexto político e aos atores envolvidos.;Certo
O Brasil defende a solução de dois Estados com base nas fronteiras de 1967 como via para a paz entre Israel e Palestina.;Certo
A Primavera Árabe resultou na consolidação de regimes democráticos no mundo árabe e fortaleceu o processo de paz entre Israel e Palestina.;Errado
Em 2005, o G-4 apresentou proposta de reforma do Conselho de Segurança da ONU com ampliação de membros permanentes e não permanentes sem veto, no contexto de revisão futura do sistema.;Errado
O Brasil atua em coordenação com países em desenvolvimento na OMC, buscando resultados favoráveis em disputas comerciais como algodão e combustíveis.;Errado
A política externa brasileira passou a incorporar a pauta ambiental como eixo relevante, especialmente a partir da Rio-92 e da Rio+20, além do desenvolvimento e inclusão social.;Certo
O Brasil defende a reforma da governança global para torná-la mais representativa e refletir a redistribuição de poder no sistema internacional pós-Segunda Guerra Mundial.;Certo
O comércio entre Brasil e África cresceu fortemente, tornando o continente um dos principais parceiros brasileiros, com predominância de exportações brasileiras de alto valor agregado e superávit comercial.;Errado
A Cúpula América do Sul–África foi criada no contexto do IBAS e realiza reuniões regulares para tratar de migração, pirataria e governança global.;Errado
A criação da CPLP contribuiu para ampliar a relevância da África na política externa brasileira, especialmente durante o governo Fernando Henrique Cardoso.;Certo
Desde 2005, Brasil e União Africana mantêm diálogo institucional voltado à cooperação sul-sul, com foco em desenvolvimento social e agrícola.;Certo
A expansão da OTAN incluiu ex-membros do Pacto de Varsóvia, países bálticos e balcânicos, gerando tensões com a Rússia.;Certo
A Rússia enfrenta tensões com ex-repúblicas soviéticas, como a Ucrânia, cuja aproximação com o Ocidente é vista por Moscou como incentivada externamente.;Certo
A Europa não depende energeticamente da Rússia, especialmente países como a Alemanha, que possuem ampla autonomia energética baseada em usinas nucleares.;Errado
A ascensão de Vladimir Putin reforçou o nacionalismo russo, mas sua política externa não se baseou em forte alinhamento com o Ocidente.;Errado
O Brasil estendeu seu mar territorial para 200 milhas náuticas nos anos 1970, medida contestada por países latino-americanos.;Certo
A descoberta do pré-sal ocorreu principalmente na Bacia de Santos e envolve reservas de petróleo sob camadas de sal no subsolo marinho.;Certo
O LEPLAC contribui para o conhecimento e possível ampliação da plataforma continental brasileira, com potencial de exploração de recursos naturais.;Certo
O Brasil possui mar territorial de 12 milhas náuticas e zona econômica exclusiva de 200 milhas, com direitos de soberania para exploração de recursos naturais.;Certo
;
Assinada em 1948, a Declaração Universal dos Direitos Humanos, embora não tenha força jurídica vinculante, influenciou constituições e impulsionou tratados internacionais de direitos humanos.;Certo
O ACNUR deve enviar ao Conselho de Segurança uma lista anual de países responsáveis por gerar refugiados.;Errado
O Sistema Interamericano de Direitos Humanos é composto pela Comissão e pela Corte Interamericana, com a Comissão recebendo petições e a Corte julgando casos contenciosos.;Certo
O Conselho de Direitos Humanos da ONU, criado em 2006, sucedeu a Comissão e passou a adotar votações abertas para eleição de seus membros.;Errado
O Protocolo de Ouro Preto contém a Cláusula Democrática como seu principal elemento político.;Errado
A IIRSA foi criada em 2000 e posteriormente incorporada ao COSIPLAN da UNASUL.;Certo
A CASA tornou-se UNASUL em 2007 e o CDS foi criado em 2008 para tratar de segurança regional sul-americana.;Errado
O MERCOSUL e demais processos de integração sul-americanos são predominantemente intergovernamentais, e o Protocolo de Ouro Preto conferiu personalidade jurídica internacional ao bloco.;Certo
Os EUA responderam às ações russas na Crimeia com condenação, sanções e suspensão de negociações econômicas, além de postura militar dissuasória.;Errado
O discurso de Obama no Cairo em 2009 foi interpretado como tentativa de reaproximação com o mundo islâmico.;Certo
O Novo START entre EUA e Rússia foi negociado e concluído durante o governo Obama.;Errado
