Tratado de Tordesilhas (1494);Divisão das terras americanas entre Portugal e Espanha
Meridiano de Tordesilhas;Linha situada a 370 léguas a oeste de Cabo Verde
Bandeirantes;Expandiram o território português além de Tordesilhas
União Ibérica (1580–1640);Período em que Portugal e Espanha tiveram o mesmo rei
Restauração Portuguesa (1640);Retorno da independência de Portugal
Uti possidetis;Princípio de que a posse efetiva garante o território
Tratado de Madri (1750);Reconheceu as áreas ocupadas por Portugal
Alexandre de Gusmão;Principal negociador português do Tratado de Madri
Amazônia;Região incorporada ao domínio português pelo avanço territorial
Mato Grosso;Área reconhecida como portuguesa pelo Tratado de Madri
Goiás;Território assegurado a Portugal em 1750
Limites do Brasil atual;Baseados principalmente no Tratado de Madri
Cabo Verde;Referência para a medição do meridiano de Tordesilhas
Laguna (SC);Região próxima por onde passaria a linha de Tordesilhas
Maranhão;Exemplo de ocupação portuguesa além de Tordesilhas no norte
Centro-Oeste;Região expandida por bandeirantes e exploradores
Amazônia portuguesa;Favorecida pela geografia fluvial
Missões jesuíticas;Local de conflitos entre jesuítas e bandeirantes
Rio Grande do Sul;Ocupado por portugueses em área extra-Tordesilhas
Bacia do Prata;Região estratégica disputada por portugueses e espanhóis
Colônia do Sacramento;Fundada por Portugal em 1680 diante de Buenos Aires
Buenos Aires;Cidade localizada em frente à Colônia do Sacramento
Inglaterra;Apoiou Portugal na manutenção de Sacramento
Potosí;Centro minerador que os espanhóis queriam proteger
Tratado de Lisboa (1681);Devolveu Sacramento a Portugal
Guerra de Sucessão Espanhola;Conflito europeu que afetou as disputas no sul da América
Portugal na Guerra de Sucessão;Apoiou o candidato austríaco ao trono espanhol
Espanha na Guerra de Sucessão;Apoiou a dinastia Bourbon francesa
Tratado de Utrecht (1713);Reconheceu terras portuguesas ao norte do Amazonas
Rio Japoc ou Vicente Pinzón;Limite reconhecido em Utrecht de 1713
Tratado de Utrecht (1715);Restituiu Sacramento à soberania portuguesa
Cerco de 1735;Tentativa espanhola fracassada de conquistar Sacramento
Paz quente;Período de tensão sem guerra formal permanente
Fronteiras coloniais;Motivaram a assinatura dos tratados de limites
Expansão territorial portuguesa;Triplicou a área prevista por Tordesilhas
Diplomacia luso-espanhola;Solução encontrada após décadas de conflitos
Terras extra-Tordesilhas;Áreas ocupadas por Portugal além do limite original
Espanha nos Andes;Ocupação concentrada em regiões mineradoras
Geografia fluvial amazônica;Facilitou a expansão portuguesa
Comércio platino;Interesse econômico central da Espanha no sul
Tratados de limites;Conjunto formado por Madri, El Pardo e Santo Ildefonso
Tratado de El Pardo;Revogou temporariamente o Tratado de Madri
Tratado de Santo Ildefonso;Redefiniu questões territoriais entre Portugal e Espanha
;
;
Alexandre de Gusmão;Principal negociador português do Tratado de Madri
Avô da diplomacia brasileira;Título atribuído a Alexandre de Gusmão
Tratado de Madri (1750);Reconheceu a ocupação efetiva portuguesa na América
Uti possidetis;Território pertence a quem o ocupa efetivamente
Fronteiras naturais;Critério complementar usado nas negociações
Mapa das Cortes;Mapa utilizado para favorecer as pretensões portuguesas
Primeiro mapa do Brasil;Característica atribuída ao Mapa das Cortes
João V;Rei de Portugal durante o Tratado de Madri
José de Carvajal y Lancaster;Representante espanhol nas negociações
Dona Maria Bárbara de Bragança;Monarca espanhola à época do tratado
Territórios extra-Tordesilhas;Reconhecidos como portugueses pelo tratado
Amazônia;Região garantida a Portugal em 1750
Centro-Oeste;Área incorporada definitivamente ao domínio português
Colônia do Sacramento;Cedida por Portugal à Espanha
Sete Povos das Missões;Recebidos por Portugal como compensação
Região do Prata;Principal interesse espanhol nas negociações
Artigo 21 do Tratado de Madri;Determinava paz local mesmo em caso de guerra europeia
Tratado de permuta;Forma como críticos chamavam o Tratado de Madri
Historiadores brasileiros;Geralmente consideram o tratado vantajoso
Historiadores hispano-americanos;Frequentemente criticam o tratado
Filipinas;Posse espanhola reconhecida no acerto global
Molucas;Outro território asiático envolvido na compensação
Acerto mundial de contas;Compensação entre violações de Tordesilhas na América e Ásia
Guerra Guaranítica;Conflito causado pela recusa de abandonar as Missões
Índios guaranis;Resistiram à transferência dos Sete Povos
Jesuítas missioneiros;Opostos à retirada das Missões
Exército luso-espanhol;Reprimiu a resistência nas Missões
Massacre dos guaranis;Resultado da Guerra Guaranítica
Demarcação de fronteiras;Problema que dificultou a execução do tratado
Convênio de El Pardo (1761);Anulou o Tratado de Madri
Emigração de açorianos;Medida apoiada por Alexandre de Gusmão
Ocupação de Santa Catarina;Incentivada pela política de Gusmão
Ocupação do Rio Grande do Sul;Fortalecida pela vinda de casais açorianos
Imposto de capitação;Tributo sobre a produção aurífera
Especialistas em longitude;Enviados para medir os domínios portugueses
Estrangeirados;Grupo influenciado pelas ideias iluministas
Secretário de D. João V;Cargo exercido por Alexandre de Gusmão
Marquês de Pombal;Principal crítico das decisões de Gusmão
D. José I;Rei que sucedeu João V
Sete miseráveis aldeias de índios;Crítica de Pombal à troca por Sacramento
Guerra Guaranítica (1756);Conflito decorrente da resistência missioneira
Apoio inglês;Auxílio ao exército luso-espanhol na Guerra Guaranítica
Tratado de El Pardo;Suspendeu as questões de limites
Cancelados, cassados e anulados;Expressão usada para revogar o Tratado de Madri
Sacramento após El Pardo;Retornou ao controle português
Sete Povos após El Pardo;Permaneceram sob domínio espanhol
Morte de João V;Fato que enfraqueceu a influência de Gusmão
1753;Ano da morte de Alexandre de Gusmão
Santos;Cidade natal de Alexandre de Gusmão
Bahia;Local onde estudou antes de ir para Lisboa
Lisboa;Cidade onde iniciou a carreira política
Incêndio de sua casa;Uma das dificuldades dos últimos anos de Gusmão
Defesa das ocupações portuguesas;Importante atuação intelectual de Gusmão
Tratado de Tordesilhas superado;Premissa básica das negociações de 1750
;
