Período Regencial;Fase entre a abdicação de D. Pedro I e a antecipação da maioridade de D. Pedro II
Abdicação de 1831;Marco inicial do Período Regencial
D. Pedro II;Imperador menor de idade durante a Regência
Regência Trina Provisória;Primeiro governo regencial formado em 1831
Regência Trina Permanente;Governo regencial eleito pela Assembleia Geral após a fase provisória
Regência Una de Feijó;Governo regencial centralizado sob uma única figura
Regência Una de Araújo Lima;Última regência antes do golpe da maioridade
Ato Adicional de 1834;Reforma que descentralizou parcialmente o poder político
Poder Moderador;Instrumento limitado durante a Regência
Guarda Nacional;Milícia criada para manter a ordem interna
Avanço Liberal (1831–1837);Período de reformas e descentralização política
Reação Conservadora (1837–1840);Fase de maior centralização e ordem política
Centralização política;Defendida pelos conservadores
Descentralização política;Defendida pelos liberais
Partido Exaltado;Grupo radical favorável à ampla autonomia provincial e reformas sociais
Partido Moderado;Grupo liberal que defendia reformas controladas e interesses dos fazendeiros
Partido Restaurador;Grupo favorável ao retorno de D. Pedro I
Farroupilhas;Apelido dos exaltados
Chimangos;Apelido dos moderados
Caramurus;Apelido dos restauradores
Sociedade Federal;Base organizacional dos exaltados
Sociedade Defensora da Liberdade e Independência Nacional;Base dos liberais moderados
Sociedade Militar;Base dos restauradores
Cipriano Barata;Líder exaltado defensor de mudanças radicais
Evaristo da Veiga;Figura importante do liberalismo moderado
Feijó;Principal liderança da Regência Una
José Bonifácio;Tutor de D. Pedro II no início da Regência
Revolta da Cabanagem;Revolta regional no Pará
Sabinada;Revolta na Bahia
Balaiada;Revolta no Maranhão
Revolta Farroupilha;Revolta no Rio Grande do Sul
Café;Produto que se tornou principal exportação no período
Café no século XIX;Base do crescimento econômico e político do Império
Instabilidade política regencial;Marca geral do período com diversas rebeliões
Federalismo;Ideia defendida por setores liberais mais radicais
Conselho de Estado;Instituição ligada aos grupos conservadores
Senado imperial;Espaço de influência dos grupos conservadores
Exército no período regencial;Força com tensões políticas internas
7 de abril de 1831;Data da abdicação de D. Pedro I e início da Regência
Eleições regenciais;Forma de escolha de parte dos governantes do período
Antecipação da maioridade;Solução política para encerrar a Regência em 1840
;
;
Tríade maldita;Conselho de Estado, Senado Vitalício e Poder Moderador
Regência Permanente;Fase de consolidação dos interesses da elite dominante
Liberalismo moderado;Política de reformas com controle e manutenção da ordem social
Guarda Nacional (1831);Milícia cidadã criada para substituir o Exército no controle interno
Código de Processo Criminal (1832);Lei que reorganizou o sistema judiciário e descentralizou a justiça
Juízes de paz;Autoridades locais eleitas com funções judiciais e administrativas
Feijó;Ministro da Justiça e figura central da repressão às revoltas
Exército no período;Força enfraquecida e vista como instável e pouco confiável
