Grandes Navegações;Expansão marítima europeia dos séculos XV e XVI
Tratado de Tordesilhas;Divisão das terras do Novo Mundo entre Portugal e Espanha (1494)
Pau-brasil;Madeira explorada nos primeiros anos da colonização
Capitanias Hereditárias;Sistema de divisão territorial criado em 1534
Donatários;Administradores das capitanias hereditárias
Fracasso das Capitanias;Falta de recursos e isolamento das capitanias
Governo-Geral;Administração centralizada criada em 1549
Salvador;Primeira capital do Brasil colonial
União Ibérica;União das coroas de Portugal e Espanha (1580–1640)
Restauração Portuguesa;Retorno da independência portuguesa em 1640
Dinastia de Bragança;Família real que assumiu Portugal após 1640
Contestação de Tordesilhas;Rejeição do tratado por outras potências europeias
Franceses no Rio de Janeiro;Exemplo de contestação ao domínio português
Holandeses no Nordeste;Exemplo de invasão estrangeira no Brasil colonial
Estado Nacional Moderno;Forma política marcada pela centralização do poder
Revolução de Avis;Movimento que consolidou a monarquia portuguesa (1383–1385)
João, Mestre de Avis;Fundador da Dinastia de Avis
Batalha de Aljubarrota;Vitória portuguesa contra Castela em 1385
Dinastia de Avis;Dinastia que governou Portugal até o século XVI
Burguesia Mercantil;Grupo que apoiou a centralização monárquica
Expansão Ultramarina;Ampliação das atividades comerciais portuguesas além-mar
Era dos Descobrimentos;Período das grandes explorações marítimas
Grandes Navegações;Busca por novas rotas comerciais e territórios
Especiarias;Produtos vegetais valiosos usados como temperos e medicamentos
Ouro;Um dos principais objetivos econômicos portugueses
Queda de Constantinopla;Evento que dificultou o comércio europeu com o Oriente
Turco-otomanos;Conquistadores de Constantinopla em 1453
Caminho das Índias;Rota procurada para alcançar o Oriente
Boris Fausto;Historiador que destacou motivações não econômicas das navegações
Preste João;Reino cristão lendário procurado pelos portugueses
Ceuta;Cidade africana conquistada por Portugal em 1415
Cabo Bojador;Marco da exploração da costa africana
Cabo da Boa Esperança;Passagem alcançada por Bartolomeu Dias em 1487
Bartolomeu Dias;Navegador que contornou o sul da África
Feitorias;Entrepostos comerciais portugueses na África
Escravidão Africana;Sistema de trabalho já conhecido pelos portugueses antes do Brasil
Ilhas do Atlântico;Primeiras áreas de cultivo de cana-de-açúcar portuguesa
Cana-de-açúcar;Principal atividade agrícola das ilhas atlânticas
Bula Inter Coetera;Documento papal que dividia as novas terras em 1493
Papa Alexandre VI;Responsável pela Bula Inter Coetera
Reis Católicos;Isabel de Castela e Fernando de Aragão
Dom João II;Rei português que rejeitou a Bula Inter Coetera
Capitulação da Partição do Mar Oceano;Outro nome do Tratado de Tordesilhas
370 Léguas a Oeste de Cabo Verde;Nova linha divisória estabelecida em Tordesilhas
Ambiguidade Construtiva;Indefinição sobre a medição da linha de Tordesilhas
Belém;Cidade próxima ao limite norte da linha de Tordesilhas
Laguna;Cidade próxima ao limite sul da linha de Tordesilhas
Pedro Álvares Cabral;Responsável pela chegada dos portugueses ao Brasil em 1500
Dom Manuel I;Rei de Portugal durante a expedição de Cabral
Descobrimento do Brasil;Chegada da expedição de Cabral em 1500
Pioneirismo Português;Resultado da precoce centralização do Estado
Comércio de Longa Distância;Experiência portuguesa acumulada nos séculos XIII e XIV
África Ocidental;Região explorada pelos portugueses durante o século XV
Índia;Destino alcançado após a passagem do Cabo da Boa Esperança
China e Japão;Regiões onde Portugal exerceu influência comercial
Mão de Obra Escrava;Base da produção açucareira nas ilhas atlânticas
Mercantilismo;Política econômica associada à expansão marítima portuguesa
;
Pedro Álvares Cabral;Comandante da expedição que chegou ao Brasil em 1500
Porto Seguro;Local da chegada da frota de Cabral
22 de abril de 1500;Data tradicional do descobrimento do Brasil
12 Caravelas;Quantidade de embarcações da frota de Cabral
Descobrimento do Brasil;Chegada dos portugueses à América portuguesa
Povos Indígenas;Habitantes originais das terras brasileiras
Cerca de 4 milhões de indígenas;População estimada do Brasil em 1500
Mais de 100 grupos étnicos e linguísticos;Diversidade indígena existente no território
Pero Vaz de Caminha;Autor da carta que relatou a chegada ao Brasil
Carta de Caminha;Relato oficial da descoberta do Brasil
Certidão de Nascimento do Brasil;Forma como é conhecida a Carta de Caminha
Primeiro Período Colonial;De 1500 a 1549
Segundo Período Colonial;De 1549 ao final do século XVIII
Terceiro Período Colonial;Final do século XVIII até a Independência
Primeiro Período Colonial;Reconhecimento e posse da nova terra
Segundo Período Colonial;Consolidação da colonização portuguesa
Terceiro Período Colonial;Crise do sistema colonial e independência
Período Pré-Colonial;Trinta anos após o descobrimento (1500–1530)
Década de 1530;Início efetivo da colonização portuguesa
Ausência de ouro e prata;Motivo do desinteresse inicial português
Comércio de Especiarias;Atividade mais lucrativa para Portugal no início do século XVI
Expedições de Reconhecimento;Missões para explorar e mapear o litoral brasileiro
Policiamento do Litoral;Objetivo das expedições enviadas por Portugal
Feitorias;Entrepostos para exploração do pau-brasil
Pau-brasil;Madeira usada para móveis finos e corantes
Monopólio da Exploração;Controle da extração do pau-brasil por particulares autorizados
Cristãos-Novos;Grupo frequentemente beneficiado com arrendamentos
Fernão de Noronha;Mais famoso arrendatário do pau-brasil
Escambo;Troca de mercadorias entre portugueses e indígenas
Facas, espelhos e tecidos;Produtos usados no escambo com indígenas
Mão de Obra Indígena;Responsável pelo corte e transporte do pau-brasil
Navios Franceses;Ameaça estrangeira presente no litoral brasileiro
Cristóvão Jacques;Comandante da expedição de defesa do litoral
Rio da Prata;Região alcançada pela expedição de Cristóvão Jacques
Redução dos Lucros Orientais;Um dos motivos da colonização efetiva do Brasil
Ameaça Francesa;Outro motivo para ocupar efetivamente o território
Ouro e Prata da América Espanhola;Fator que aumentou o interesse europeu pela América
Martim Afonso de Sousa;Líder da expedição colonizadora de 1530–1533
Expedição de Martim Afonso;Missão de patrulhar e ocupar o território
Concessão Não Hereditária de Terras;Estratégia inicial de povoamento de Martim Afonso
São Vicente;Primeira vila fundada no Brasil
1532;Ano da fundação de São Vicente
Capitanias Hereditárias;Sistema criado para viabilizar a colonização
1534;Ano de implantação das capitanias hereditárias
Duarte Coelho;Donatário da capitania de Pernambuco
Pernambuco;Primeira capitania doada no novo sistema
Iniciativa Privada;Responsável pela maior parte dos custos da colonização
Baixa Nobreza Portuguesa;Principal beneficiária das doações de terras
Donatários;Recebedores e administradores das capitanias
Charles R. Boxer;Historiador que analisou as capitanias hereditárias
Capitanias Setentrionais;Capitanias do Norte que não prosperaram no século XVI
Ataques Indígenas;Causa do fracasso de várias capitanias
Pernambuco e São Vicente;Capitanias que obtiveram maior sucesso
Crescimento Populacional e Econômico;Resultado do sucesso de Pernambuco e São Vicente
Capitanias Fracassadas;Permaneceram isoladas e pouco povoadas
Ocupação Efetiva do Território;Principal objetivo das capitanias hereditárias
Defesa Contra Estrangeiros;Função estratégica da colonização portuguesa
Colonização Portuguesa;Processo iniciado efetivamente após 1530
;
Quinze Capitanias Hereditárias;Total de capitanias criadas em 1534
Capitão-Donatário;Administrador de uma capitania hereditária
Monopólio da Justiça;Poder exercido pelos capitães-donatários
Fundação de Vilas;Atribuição dos capitães-donatários
Sesmarias;Terras doadas para cultivo e ocupação
Sesmeiro;Beneficiário de uma sesmaria
