;
###HB
Os movimentos da Inconfidência Mineira, Conjuração Baiana e Revolução Pernambucana compartilhavam identidade de objetivos, interesses e métodos?;Errado
A transferência da Corte portuguesa para o Brasil esteve ligada ao contexto europeu pós-Revolução Francesa e ao expansionismo napoleônico?;Certo
A elevação do Brasil a Reino Unido a Portugal contrariou os interesses ingleses e as decisões do Congresso de Viena?;Errado
A abertura dos portos em 1808 pôs fim ao exclusivo comercial metropolitano, base do mercantilismo colonial?;Certo
O Primeiro Reinado foi marcado por conflitos políticos, dissolução da Constituinte e acusação de absolutismo contra D. Pedro I?;Certo
A manutenção da escravidão e da concentração fundiária após a Independência indica que o processo não foi revolucionário?;Certo
A implantação da República representou uma ruptura profunda com as estruturas coloniais e imperiais?;Errado
A Proclamação da República foi um golpe militar sem base social, e os militares foram afastados do poder nos primeiros anos do regime?;Errado
A abolição da escravidão não foi acompanhada de políticas de inclusão, perpetuando exclusão e desigualdade no período republicano?;Certo
Após a República, a diplomacia brasileira deixou de ter papel relevante até o início do século XXI?;Errado
Sob o Barão do Rio Branco, o Brasil anexou o Acre mediante indenização à Bolívia e construção da ferrovia Madeira-Mamoré?;Certo
Os opositores da República Oligárquica nos anos 1920 não recorreram a ações armadas, o que explica o fracasso em derrubar o regime?;Errado
O domínio das oligarquias na Primeira República baseava-se em práticas excludentes, coronelismo e alto analfabetismo?;Certo
O ano de 1922 reuniu o Centenário da Independência, o tenentismo, a fundação do PCB e a Semana de Arte Moderna?;Certo
O pós-Primeira Guerra foi um período de estabilidade duradoura no Brasil e na Europa, consolidando a democracia liberal?;Errado
Os institutos de aposentadoria e pensões foram criados no Governo Provisório de Vargas para unificar a previdência sob o Ministério do Trabalho?;Errado
A Ação Integralista Brasileira incorporou elementos antissemitas, inspirados parcialmente no fascismo europeu?;Certo
O voto feminino foi conquistado em 1932, apesar da resistência conservadora de setores religiosos e da elite política?;Certo
O Governo Vargas respondeu à demanda energética dos anos 1930 com grandes hidrelétricas, como Paulo Afonso, inaugurada no Estado Novo?;Errado
O modelo de sindicato único criado em 1931 foi substituído pela pluralidade sindical limitada na Constituição de 1934?;Errado
A Constituição de 1988 atribui aos municípios a educação infantil e o ensino fundamental, em cooperação com União e estados?;Certo
O Código Eleitoral de 1932 criou a representação classista, posteriormente abolida pela Constituição de 1934?;Errado
A Constituição de 1937 previa um Poder Legislativo exercido pelo Parlamento Nacional, com Câmara e Conselho Federal?;Errado
A Constituição de 1946 determinou que a exploração de recursos minerais e hidrelétricos fosse monopólio de brasileiros ou empresas nacionais?;Certo
O AI-5 alterou a Constituição de 1967, restringindo a pena de morte à legislação militar em caso de guerra externa?;Errado
O Carnaval manteve espaço para crítica social nos anos 1970, como demonstrado pela criação do Ilê Aiyê e sua contestação à democracia racial?;Certo
A uberização do trabalho reduziu jornadas e ampliou a autonomia dos trabalhadores de plataformas digitais?;Errado
As telenovelas brasileiras ampliaram a representação LGBTQIAPN+, apesar da persistência de estereótipos e reações conservadoras?;Certo
A atuação de Mário de Andrade no SPHAN garantiu ampla valorização de diferentes matrizes culturais já no início do Estado Novo?;Errado
O baião expressou o êxodo nordestino e ressignificou tradições populares no contexto de industrialização dos anos 1950?;Certo
###HM
A falta de apoio camponês aos comunistas na Guerra Civil Russa decorreu do bloqueio do acesso à terra promovido pelos revolucionários?;Errado
Nas primeiras décadas do século XIX, a industrialização inglesa moderna desenvolveu-se principalmente na metalurgia?;Errado
O liberalismo clássico deu coesão à burguesia na Revolução Francesa, difundido por associações como a maçonaria?;Certo
O ressentimento e o trauma da Primeira Guerra, especialmente nos países derrotados, alimentaram ideologias como o nazismo e o militarismo alemão?;Certo
A Organização das Nações Unidas foi criada em agosto de 1945, na cidade de Nova Iorque, como expressão da nova ordem internacional do pós-guerra?;Errado
Nos Quatorze Pontos, Woodrow Wilson defendeu a integridade territorial de Estados grandes e pequenos?;Certo
A intensa diplomacia do início da Primeira Guerra resultou na imediata tomada de posição dos países balcânicos?;Errado
A crise de 1929 acelerou transformações na América Latina e contribuiu para a Revolução de 1930 no Brasil?;Certo
A perda dos satélites europeus e a reunificação alemã contribuíram para o colapso da URSS como superpotência?;Certo
Durante a chamada Era de Ouro do pós-guerra, a expectativa de vida mundial diminuiu, apesar da maior distribuição de riqueza?;Errado
A Guerra Fria caracterizou-se pela retórica conciliatória associada à recusa das superpotências em aceitar a ordem internacional do pós-guerra?;Errado
A partir de 1973, uma crise econômica global de longo prazo atingiu seu auge no início da década de 1980?;Certo
A “lenda rosada” da independência brasileira ocultou a existência de guerras e derramamento de sangue no processo?;Certo
O nazismo promoveu a estetização da política, com raízes no romantismo alemão e no culto à superioridade cultural germânica?;Certo
"A frase de Massimo d’Azeglio — “Fizemos a Itália; agora precisamos fazer os italianos” — expressa a fragilidade do sentimento nacional italiano?";Certo
A Itália foi um caso extremo e sem precedentes de dissociação entre nacionalismo e Estado-nação desde a Roma antiga?;Errado
Na Alemanha, o sentimento nacional antecedeu e nem sempre esteve ligado à construção de um Estado unificado?;Certo
A Primavera dos Povos ocorreu em 1850 e foi decisiva para a afirmação de nacionalidades rivais?;Errado
Antes da unificação, a Alemanha já se via como nação, como indicam o Sacro Império Romano-Germânico e a Confederação Germânica?;Certo
A historiografia recente entende o caudilhismo como fenômeno que articula dimensões rurais, urbanas, nacionais e internacionais?;Certo
Segundo Hobsbawm, a inflação e o desaparecimento das poupanças tiveram pouca influência na ascensão do fascismo?;Errado
O nacional-socialismo contou com o apoio das velhas elites e instituições imperiais, fundamentais para a ascensão de Hitler?;Certo
A aliança entre capitalismo liberal e comunismo foi decisiva para a derrota do nazismo na Segunda Guerra Mundial?;Certo
Ao chamar os fascistas de “revolucionários da contrarrevolução”, Hobsbawm destacou o uso de métodos revolucionários para fins reacionários?;Certo
O século XX não conheceu regimes autoritários nas Américas, pois o caudilhismo não pode ser entendido como experiência ditatorial?;Errado
Na Conferência de Bandung, os países não alinhados defenderam soberania e integridade territorial, retomando princípios discutidos na Conferência de Colombo?;Certo
###GEO
O expansionismo imperialista alemão foi decisivo para a consolidação da geografia como ciência?;Errado
A obra de Alexander von Humboldt renovou o pensamento geográfico ao introduzir uma visão integrada dos ecossistemas e da ação humana?;Certo
