O Direito estrangeiro não pode ser objeto de controle de constitucionalidade no Brasil.;Errado
Normas estrangeiras que violem a ordem pública, soberania ou bons costumes não têm eficácia no Brasil (LINDB Art. 17).;Certo
Ordem pública inclui princípios fundamentais, soberania nacional e bons costumes.;Certo
A fraude à lei ocorre quando uma pessoa tenta aplicar uma norma estrangeira corretamente.;Errado
Instituição desconhecida ocorre quando o ordenamento estrangeiro regula matéria inexistente no Brasil.;Certo
Lei imperfeita é aquela que permite aplicar tanto o Direito interno quanto o estrangeiro.;Certo
A competência internacional decorre do Direito Internacional Público.;Errado
O princípio perpetuatio fori significa que a competência definida no início do processo mantém-se mesmo que ocorram mudanças.;Certo
O acesso de estrangeiros aos tribunais brasileiros exige caução especial.;Errado
Forum non conveniens permite ao juiz brasileiro escolher não julgar caso se houver foro mais adequado em outro Estado, considerando apenas interesse privado.;Certo
O instituto forum non conveniens considera sempre qual lei é mais favorável às partes.;Errado
Normas processuais em casos com conexão internacional seguem a lex fori.;Certo
A prova do Direito estrangeiro pode ser feita por doutrina, jurisprudência, pareceres de juristas e publicações oficiais.;Certo
A LINDB exige que todas as normas estrangeiras sejam aplicadas sem qualquer restrição no Brasil.;Errado
A competência concorrente permite que a ação tramite em foro estrangeiro e também no Brasil.;Certo
A competência exclusiva admite que a ação seja proposta em foro estrangeiro.;Errado
Ações relativas a imóveis situados no Brasil são de competência exclusiva da autoridade judiciária brasileira.;Certo
A litispendência internacional impede que a autoridade brasileira conheça da mesma causa processada em outro Estado.;Errado
A sentença estrangeira só pode ser homologada se a matéria estiver na competência concorrente.;Certo
A cláusula de eleição de foro estrangeiro é válida mesmo em casos de competência exclusiva da autoridade brasileira.;Errado
A cláusula de eleição de foro estrangeiro impede que o réu domiciliado no Brasil se sujeite à jurisdição estrangeira.;Errado
A prova de fatos ocorridos no exterior rege-se pela lei do país onde ocorreram (lex loci actus).;Certo
Tribunais brasileiros admitem todos os meios de prova do país estrangeiro, independentemente da legislação local.;Errado
Documentos em língua estrangeira devem ser traduzidos oficialmente para o português, salvo se sua compreensão for fácil e não comprometer a prova.;Certo
A cooperação jurídica internacional baseia-se no princípio da soberania e territorialidade dos Estados.;Certo
A CJI aplica-se exclusivamente ao Direito Penal.;Errado
A cooperação jurídica internacional inclui atos como citação, intimação, colheita de provas e homologação de sentenças estrangeiras.;Certo
No Brasil, tratados internacionais em matéria processual prevalecem sobre a lei brasileira.;Certo
A reciprocidade é obrigatória para homologação de sentença estrangeira no Brasil.;Errado
A cooperação jurídica internacional não pode violar a ordem pública nem normas fundamentais do Estado brasileiro.;Certo
O CPC 2015 prevê que a autoridade brasileira não pode exigir igualdade de tratamento entre nacionais e estrangeiros na CJI.;Errado
Autoridades centrais e pontos de contato atuam como intermediários na cooperação jurídica internacional.;Certo
A cooperação pode ocorrer sem tratado, desde que haja reciprocidade manifestada via diplomática.;Certo
A assistência jurídica internacional inclui apenas a execução de sentenças estrangeiras, não atos de citação ou intimação.;Errado
Autoridades centrais gerenciam pedidos de auxílio jurídico, julgam admissibilidade administrativa e coordenam execução da cooperação.;Certo
"No Brasil, não existem autoridades centrais para tratados específicos; todas as funções cabem exclusivamente ao Ministério da Justiça.";Errado
Redes de cooperação incluem pontos de contato nacionais para agilizar a interação entre órgãos governamentais.;Certo
Documentos estrangeiros no Brasil só têm validade se traduzidos juramentadamente, sem exceções.;Errado
A Convenção da Apostila substitui a legalização consular pela aposição de uma apostila emitida pela autoridade competente do Estado de origem.;Certo
"No Brasil, cartórios não podem emitir apostilas; apenas o STJ é autorizado.";Errado
Cartas rogatórias são pedidos de um juiz de um Estado ao Judiciário de outro para prática de atos processuais.;Certo
A execução de rogatórias passivas no Brasil dispensa a concessão do exequatur pelo STJ.;Errado
O STJ realiza apenas juízo de delibação ao conceder exequatur, sem revisar o mérito da decisão estrangeira.;Certo
Uma rogatória passiva pode ser recusada se configurar ofensa à ordem pública, soberania nacional ou dignidade da pessoa humana.;Certo
Atos de competência exclusiva dos tribunais brasileiros podem ser executados via exequatur de rogatória estrangeira.;Errado
O auxílio direto permite a obtenção de providências em outro Estado sem depender de decisão estrangeira.;Certo
Pedidos de auxílio direto dispensam a concessão de exequatur pelo STJ.;Certo
O auxílio direto passivo que demande atividade jurisdicional é competência do juízo estadual comum.;Errado
