A igualdade formal entre Estados considera critérios como território e população.;Errado. A igualdade formal entre Estados no DIP independe de território, população ou economia. Todos os Estados são juridicamente iguais.
A soberania dos Estados garante o direito exclusivo sobre seus assuntos internos, sem interferência externa.;Certo. Este é um princípio fundamental do DIP: a não intervenção em assuntos internos de um Estado soberano.
Organizações internacionais podem legislar sobre os Estados sem o consentimento destes.;Errado. A soberania legislativa dos Estados impede que organizações internacionais imponham normas sem o consentimento expresso dos Estados membros.
O Direito Transnacional, criado por Jessup, busca superar a divisão entre o Direito Internacional Público e o Privado.;Certo. Jessup propôs esse conceito justamente para unificar a análise de normas que transcendem fronteiras nacionais.
A jurisdição entre Estados é automática, independente do consentimento.;Errado. A jurisdição só ocorre com consentimento expresso, salvo atos de mera gestão.
O princípio da igualdade entre Estados lembra o princípio da igualdade entre pessoas no Direito Civil.;Certo. Ambos se baseiam na ideia de que todos são iguais perante o sistema jurídico, aplicando-se no DIP via pacta sunt servanda.
A teoria voluntarista do Direito Internacional considera que os Estados estão obrigados às normas, independentemente de sua vontade.;Errado. A teoria voluntarista entende que os Estados só estão obrigados ao que consentem. A teoria objetiva defende a existência de normas superiores obrigatórias.
Não há um governo central no sistema internacional.;"Certo. O DIP é descentralizado; as normas são fruto da coordenação e consenso entre os Estados."
As organizações internacionais têm personalidade jurídica própria.;Certo. Desde que assim estabelecido em seus tratados constitutivos, como a ONU.
A legítima defesa no DIP pode ser acionada mesmo sem ataque armado.;Errado. A legítima defesa é permitida apenas em caso de ataque armado, segundo o art. 51 da Carta da ONU.
A intervenção por direitos humanos pode ser feita por qualquer Estado.;Errado. Deve ser realizada por organizações internacionais e com aceitação dos envolvidos, respeitando a soberania.
A intervenção diplomática é um meio pacífico, diferente das sanções econômicas, que são coercitivas.;Certo. Meios pacíficos visam a negociação, enquanto os coercitivos impõem custos aos Estados.
O Corolário Roosevelt da Doutrina Monroe justificava intervenções dos EUA na América Latina.;Certo. Foi usado como pretexto para intervir sob alegação de proteger cidadãos e propriedades.
A integração latino-americana trata apenas de aspectos econômicos.;Errado. A Constituição brasileira prevê integração também política, social e cultural.
O princípio da não intervenção reforça a igualdade entre Estados.;Certo. Impede que um Estado interfira nos assuntos internos de outro, preservando a soberania.
A Sibéria é domínio público internacional e pode ser ocupada por outros Estados.;"Errado. A Sibéria pertence à Rússia; domínio público internacional refere-se a áreas como oceanos e o espaço sideral."
O processo de ratificação de tratados no Brasil exige apenas a assinatura do Presidente.;Errado. A assinatura é do Executivo, mas a ratificação depende da aprovação do Congresso Nacional.
O direito de legação é atribuição do Presidente da República.;Certo. Conforme o art. 84, VII, da Constituição Federal.
O princípio da autodeterminação não se aplica ao Mercosul.;Errado. Os princípios do art. 4º da CF, como autodeterminação e não intervenção, aplicam-se também ao Mercosul.
A autodeterminação dos povos e a igualdade entre Estados são princípios constitucionais da política externa brasileira.;Certo. Estão previstos no art. 4º da CF.
A reciprocidade é a base fundamental do Direito Internacional.;Errado. O princípio fundamental é pacta sunt servanda, e não a reciprocidade.
O repúdio ao racismo e ao terrorismo é princípio constitucional das relações internacionais do Brasil.;Certo. Está expresso no art. 4º, inciso VIII, da CF.
Os Estados são juridicamente obrigados em tudo o que as organizações internacionais determinarem.;Errado. A obrigatoriedade decorre apenas do que os Estados se comprometerem voluntariamente.
O princípio pacta sunt servanda significa que os tratados devem ser cumpridos de boa-fé.;Certo. Esse é um dos pilares da ordem jurídica internacional.
Todos os membros do Conselho de Segurança da ONU têm poder de veto.;Errado. Apenas os membros permanentes (EUA, Rússia, China, França e Reino Unido) possuem poder de veto.
Normas perceptivas e normas criativas têm o mesmo papel no DIP.;Errado. São conceitos distintos. Normas perceptivas são essenciais à manutenção da sociedade internacional, enquanto as criativas envolvem a criação de novas normas jurídicas.
O reconhecimento de um Estado pode ocorrer de forma implícita, por meio de relações diplomáticas.;Certo. O reconhecimento pode ser formal (declaração) ou implícito (relações diplomáticas e tratados).
A Convenção de Genebra aplica-se tanto a conflitos internacionais quanto internos.;Errado. A Convenção de Genebra aplica-se principalmente a conflitos armados internacionais.
O princípio “par in parem non habet judicium” garante que entre Estados iguais não há jurisdição.;Certo. É a base da imunidade de jurisdição estatal, assegurando que um Estado não pode ser julgado por outro.
Existem tribunais internacionais com competências específicas, como a CIJ, o TPI e a Corte IDH.;Certo. Essas cortes possuem jurisdição internacional em temas como direitos humanos, crimes de guerra e litígios entre Estados.
A igualdade entre Estados permite que um deles imponha sua soberania sobre outro.;Errado. Nenhum Estado pode impor sua soberania sobre outro, em respeito à igualdade soberana.
O DIP possui um órgão central que dita regras obrigatórias para todos os Estados.;"Errado. Não há norma suprema ou órgão superior; o sistema é descentralizado."
Os tratados internacionais são criados por negociação entre Estados, sem órgão legislativo central.;Certo. A criação de tratados é fruto do consentimento mútuo entre os Estados.
O DIP reconhece a existência de um Estado com soberania superior aos demais.;"Errado. Nenhum Estado está acima dos outros; todos são soberanos e iguais."
A teoria dualista entende que o direito internacional e o interno fazem parte de uma mesma ordem jurídica.;Errado. O dualismo entende que são ordens jurídicas distintas e separadas.
No Brasil, prevalece a teoria monista internacionalista.;Errado. O STF adota o monismo nacionalista, com primazia do direito interno em caso de conflito.
O STF reconhece a primazia do direito interno sobre o internacional.;Certo. Esta é a posição dominante do Supremo Tribunal Federal.
O caso Bernadotte reconheceu que organizações internacionais possuem personalidade jurídica internacional.;Certo. O caso da ONU frente à morte do diplomata Bernadotte reconheceu essa personalidade.
Os Estados possuem personalidade jurídica internacional derivada.;"Errado. A personalidade dos Estados é originária; a das organizações internacionais é derivada."
As organizações internacionais só possuem personalidade jurídica se forem criadas e reconhecidas pelos Estados.;Certo. A personalidade jurídica dessas entidades depende de tratado constitutivo e reconhecimento dos Estados.
O Brasil adota a teoria da imunidade de jurisdição absoluta.;Errado. O Brasil adota a teoria da imunidade relativa, distinguindo atos de império e de gestão.
Atos de gestão praticados por Estados estrangeiros não gozam de imunidade de jurisdição no Brasil.;Certo. A imunidade relativa permite a responsabilização por atos de gestão.
A Convenção de Viena de 1963 garante imunidade tributária e inviolabilidade dos imóveis consulares.;Certo. São garantias fundamentais da função consular.
A imunidade tributária cobre todos os tributos, inclusive tarifas de serviços e impostos indiretos.;Errado. A imunidade não abrange tarifas por serviços utilizados nem tributos indiretos.
A imunidade de execução protege bens diplomáticos contra penhora, mesmo após condenação judicial.;Certo. Essa imunidade é absoluta quanto à execução forçada de bens afetos à missão diplomática.
O Estado sucessor herda automaticamente a participação do Estado sucedido em organizações internacionais.;"Errado. O sucessor precisa solicitar adesão; não há herança automática."
Dívidas de Estado são diferentes das dívidas de regime, que não são transferidas ao Estado sucessor.;"Certo. Apenas dívidas estatais legítimas são transferidas; dívidas políticas ou ilegítimas não."
Costumes internacionais vinculam apenas os Estados que os aceitaram expressamente.;Errado. Costumes aplicam-se a todos os Estados, inclusive aos que surgiram após sua consolidação.
O Brasil reconhece imunidade de jurisdição para ações trabalhistas contra embaixadas.;Errado. O STF admite julgamento pela Justiça do Trabalho, com algumas restrições.
O STF entende que ações trabalhistas contra Estados estrangeiros podem ser julgadas, mas sem execução da sentença.;Certo. A execução encontra limites na imunidade de execução.
Estados estrangeiros não têm imunidade de jurisdição em ações trabalhistas e podem ser declarados revel.;Errado. Embora a Justiça do Trabalho possa julgar essas ações, os Estados ainda gozam de imunidade de execução, e o processo deve respeitar as imunidades previstas.
"Embaixadas representam Estados em assuntos de Estado; consulados tratam apenas de interesses privados.";Errado. Consulados também representam o Estado em assuntos públicos locais, como assistência a nacionais.
Apenas o Estado representado pode renunciar às imunidades diplomáticas.;"Certo. O agente não pode renunciar por conta própria; somente o Estado que ele representa pode fazê-lo."
A não-intervenção é a regra, mas situações como genocídio justificam intervenção externa.;Errado. Mesmo em casos graves, a intervenção depende de autorização do Conselho de Segurança da ONU.
O uso da força é vedado, salvo em legítima defesa, segundo a Carta da ONU.;Certo. O artigo 51 da Carta da ONU prevê essa exceção.
O reconhecimento de um Estado é ato constitutivo, essencial à sua existência jurídica.;"Errado. O reconhecimento é declaratório; os elementos essenciais do Estado são povo, território e governo."
Insurreições populares não extinguem a personalidade internacional de um Estado.;Certo. A continuidade do Estado permanece, ainda que mude o regime interno.
Estados-membros de federações são sujeitos de DIP, mesmo sem previsão constitucional.;Errado. Apenas se houver previsão constitucional (ex.: Suíça).
O Estado-nação deixa de ser responsável por atos internacionais praticados por estados federados.;Errado. O Estado-nação permanece responsável internacionalmente.
Em caso de desmembramento de um Estado, aplica-se a repartição ponderada da dívida, mesmo sem convenção vigente.;Errado. Há uma convenção sobre sucessão de Estados, mas ela ainda não está em vigor.
A imunidade de execução de Estados estrangeiros no Brasil era absoluta, mas há exceções reconhecidas.;Certo. Exceções ocorrem para bens não afetos à missão diplomática.
Valores em conta bancária da embaixada podem ser penhorados se houver condenação.;Errado. São protegidos por imunidade absoluta de execução.
O STF consolidou o entendimento sobre imunidade de execução em julgamento da Apelação Cível 9.696/89.;Certo. Esse julgamento foi marco na jurisprudência brasileira.
A imunidade de jurisdição de Estados estrangeiros é norma de jus cogens.;Errado. É uma norma costumeira, não inderrogável.
O artigo 114, I, da CF estabelece a competência da Justiça do Trabalho para julgar ações contra Estados estrangeiros.;Errado. O artigo trata de competências da Justiça do Trabalho, mas não se refere diretamente a Estados estrangeiros.
Há uma convenção da ONU sobre imunidade de jurisdição e execução dos Estados.;"Errado. Não há convenção em vigor; aplica-se o direito costumeiro."
O reconhecimento de um Estado tem força política e declaratória, com efeitos retroativos.;Errado. Tem efeitos declaratórios e políticos, mas não retroativos.
O reconhecimento internacional é um dos elementos essenciais para a existência de um Estado.;Errado. Os elementos essenciais são território, povo e governo soberano.
O reconhecimento de um Estado é irreversível.;Errado. O reconhecimento pode ser retirado, embora tal medida seja rara.
Um Estado pode ser reconhecido por meio da assinatura de tratados.;Certo. O estabelecimento de relações diplomáticas e assinatura de tratados indicam reconhecimento tácito.
Um novo Estado, ao se separar, não é vinculado a tratados bilaterais do Estado original.;Certo. Ele precisa manifestar adesão ou firmar novos acordos.
A competência para firmar tratados internacionais é privativa do Presidente da República.;Errado. É competência do Presidente, mas com aprovação do Congresso Nacional (art. 84, CF).
A União representa o Brasil nas relações internacionais, não os estados ou municípios.;Certo. Apenas a União tem competência constitucional para representação externa.
Os três elementos do Estado são povo, território e governo soberano.;Certo. Esses são os critérios clássicos reconhecidos no DIP.
Um Estado precisa ser reconhecido por todos os membros da ONU para participar da organização.;Errado. O reconhecimento unânime não é necessário para a admissão na ONU.
77. O reconhecimento de um Estado pode ser expresso ou tácito.;✅ Correto. O reconhecimento pode ocorrer de forma expressa (por meio de declaração oficial) ou tácita (pela celebração de tratados, abertura de embaixadas, etc.).
78. A existência de missões diplomáticas é um fator determinante para a constituição de um Estado.;❌ Errado. Os elementos essenciais do Estado são território, população e governo soberano. Missões diplomáticas não são requisitos.
79. Em casos de secessão, o Brasil pode interferir na destinação dos bens públicos do Estado original.;❌ Errado. A destinação dos bens cabe aos novos Estados, e o Brasil deve respeitar os acordos firmados entre eles.
80. As decisões em organizações internacionais sempre exigem unanimidade dos membros.;❌ Errado. A forma de tomada de decisão depende do tratado constitutivo da organização, podendo variar entre unanimidade, maioria simples ou qualificada.
81. O Mercosul tem personalidade jurídica de direito internacional.;✅ Correto. Segundo o artigo 34 do Protocolo de Ouro Preto, o Mercosul possui personalidade jurídica internacional.
82. A Convenção de Viena de 1969 aplica-se a tratados constitutivos de organizações internacionais.;✅ Correto. A Convenção se aplica a tratados firmados no âmbito de ou com organizações internacionais.
83. Todos os atos de organizações internacionais são automaticamente obrigatórios para seus membros.;"❌ Errado. Os atos são obrigatórios apenas se os Estados tiverem se submetido previamente às normas; o tratado constitutivo pode dispor de forma distinta."
84. O Código Civil reconhece a personalidade jurídica de Estados estrangeiros e organizações internacionais.;✅ Correto. O artigo 42 do Código Civil trata da personalidade de direito público externo.
85. A personalidade jurídica das organizações internacionais pode decorrer das competências atribuídas a elas.;✅ Correto. Além do tratado constitutivo, a prática e as funções podem consolidar a personalidade jurídica, como no caso da ONU e da UE.
86. Os privilégios concedidos a organizações internacionais são automáticos em qualquer país.;❌ Errado. Os privilégios dependem do tratado ou acordo de sede firmado com o Estado anfitrião.
