A partir de 1978, o principal líder associado ao período de reformas econômicas e abertura ao exterior da República Popular da China foi Deng Xiaoping.;CERTO
A atual experiência chinesa de abertura teve início na década de 1980 e foi baseada essencialmente nas reformas da URSS de Gorbachev, com flexibilização política semelhante.;ERRADO
A entrada da China na OMC ocorreu mediante tratamento preferencial que permitiu ao país manter praticamente fechadas suas fronteiras aos produtos estrangeiros, tendo como objetivo principal escoar sua produção excedente.;ERRADO
A estratégia chinesa de inserção no mercado global pode ser comparada à experiência japonesa da Era Meiji, marcada pela modernização como instrumento de desenvolvimento e de não subalternidade diante do Ocidente.;CERTO
Após a vitória de Mao Zedong em 1949, os Estados Unidos reconheceram imediatamente a República Popular da China, que passou a ocupar o assento da China no Conselho de Segurança da ONU.;ERRADO
A Conferência de Bandung, realizada em 1955, catalisou as aspirações de jovens nações africanas e asiáticas em busca de maior autonomia em relação às duas superpotências.;CERTO
No pós-Segunda Guerra Mundial, Índia e China seguiram trajetórias distintas: a Índia adotou uma via reformista e democrática, enquanto a China seguiu uma via revolucionária de esquerda, culminando na República Popular em 1949.;CERTO
Mahatma Gandhi destacou-se no processo de independência da Índia por defender a não violência e a resistência pacífica, mas nunca exerceu o cargo de primeiro-ministro da Índia.;CERTO
O processo de independência da Indochina foi praticamente pacífico e culminou na independência do Vietnã, Laos e Camboja por ação do Conselho de Segurança da ONU.;ERRADO
A experiência chinesa de Deng Xiaoping foi estruturalmente semelhante à perestroika de Gorbachev, pois ambas combinaram abertura econômica com ampla liberalização política.;ERRADO
A política externa chinesa concentra-se na conquista de mercados externos porque seu mercado interno é reduzido, apoiando-se principalmente no incentivo às importações e na elevação dos salários.;ERRADO
Em 2004, a presença de mais de 400 empresários na comitiva presidencial brasileira à China demonstrou o interesse em estreitar os vínculos comerciais, sendo a China a maior importadora mundial de soja.;CERTO
As relações entre China e Taiwan tornaram-se muito menos tensas na atualidade, sobretudo em razão do pragmatismo econômico adotado por ambos os governos.;ERRADO
A partir da década de 1990, o Brasil intensificou suas relações econômicas com a Ásia, mas ainda não existia foro birregional específico entre América Latina e Ásia semelhante ao existente entre América do Sul e países árabes.;ERRADO
Brasil e Índia mantêm diálogo político e coordenação em foros multilaterais, atuam conjuntamente no G20 da OMC e integram o G-4, que defende a reforma do Conselho de Segurança da ONU.;CERTO
A cooperação entre Brasil e Índia em defesa e tecnologias nuclear e aeroespacial é impossibilitada pelo fato de a Índia não ser signatária do TNP e não ter aderido ao RCTM.;ERRADO
Brasil e Índia desenvolveram cooperação energética, incluindo o Programa de Trabalho sobre Biocombustíveis e acordos envolvendo empresas dos dois países nos setores de petróleo, gás e derivados.;CERTO
O crescimento do comércio Brasil–Índia estimulou a expansão do acordo comercial MERCOSUL–Índia.;CERTO
Brasil e China apresentam interesses convergentes em diversos temas da agenda global, o que favorece a coordenação de posições nos principais fóruns multilaterais, apesar das diferenças de dimensão entre os dois países.;CERTO
No início do século XX, a China foi dividida em protetorados sob domínio das potências ocidentais, ficando o imperador com autoridade apenas sobre Pequim e seus arredores.;ERRADO
A Reforma dos Cem Dias foi promovida pela imperatriz Cixi e sua deposição provocou a Revolução de 1911, que encerrou a dinastia Manchu.;ERRADO
O Japão preservou sua independência ao realizar uma ampla modernização durante a Era Meiji, incorporando métodos e elementos ocidentais.;CERTO
A vitória japonesa na Guerra Russo-Japonesa de 1904–1905 demonstrou o novo poderio militar do Japão.;CERTO
As guerras sino-indiana de 1962 e indo-paquistanesas de 1965 e 1971 evidenciaram principalmente a intensidade da Guerra Fria no subcontinente indiano, e não disputas territoriais.;ERRADO
Durante a Guerra Fria, as diferenças entre Brasil e Índia dificultaram a articulação política dos dois países em organizações como UNCTAD, G-77 e GATT.;ERRADO
O Brasil apoiou a admissão da República Popular da China na ONU como legítima ocupante do assento anteriormente reservado à China Nacionalista.;CERTO
O Brasil ampliou suas exportações para a China em razão, entre outros fatores, do aumento da demanda chinesa por alimentos, especialmente carnes e grãos.;CERTO
Brasil, Japão, Alemanha e Índia integram o G-4, criado em 2005 para defender a reforma do Conselho de Segurança da ONU, mas não votam necessariamente em bloco em todas as questões.;CERTO
Brasil e Japão integram o Fórum de Cooperação América Latina–Ásia do Leste (FOCALAL).;CERTO
Em 2013, Brasil e Japão assinaram um acordo de preferências comerciais que facilitou o acesso de produtos e serviços brasileiros ao mercado japonês.;ERRADO
Brasil e Japão mantêm amplo programa de cooperação técnica e científico-tecnológica, incluindo atividades de pesquisa oceanográfica no Atlântico Sul.;CERTO
A Revolução Chinesa de Mao Zedong seguiu praticamente sem alterações o modelo soviético e resultou em uma aliança permanente entre China e URSS até a chegada de Gorbachev.;ERRADO
Os bons resultados dos planos econômicos de Mao nos anos 1950 permitiram uma flexibilização política que se concretizou na Revolução Cultural, responsável por estabelecer padrões democráticos na China.;ERRADO
Brasil e China organizam sua parceria estratégica por meio da Comissão Sino-Brasileira de Alto Nível de Concertação e Cooperação (COSBAN), incluindo atenção ao agronegócio, energia, infraestrutura e setores de maior valor agregado.;CERTO
A política externa indiana abandonou a identidade terceiro-mundista e passou a priorizar exclusivamente a condição de polo geopolítico, confrontando simultaneamente Estados Unidos e China.;ERRADO
As relações Brasil–Japão remontam ao século XIX, quando chegaram ao Brasil as primeiras famílias de imigrantes japoneses, e posteriormente os dois governos ampliaram a cooperação em diversas áreas.;ERRADO
A política externa chinesa busca crescimento e estabilidade econômica para garantir soberania, unidade territorial e maior projeção internacional, utilizando instrumentos bilaterais e multilaterais como BRICS e BASIC.;CERTO
Em 1949, os comunistas chineses chegaram ao poder após uma longa luta que envolveu inicialmente forte atuação no campo e posteriormente avançou sobre as cidades.;CERTO
A vitória francesa em Dien Bien Phu, em 1954, preservou a Indochina e permitiu que a França comandasse a negociação que levou à independência gradual do Vietnã, Laos e Camboja.;ERRADO
Durante a Política Externa Independente, em 1961, o Brasil enviou à República Popular da China uma missão comercial chefiada pelo vice-presidente João Goulart.;CERTO
Fernando Collor de Mello foi o primeiro presidente brasileiro a realizar visita oficial à China e à Ásia continental.;ERRADO
O regime militar brasileiro somente normalizou as relações diplomáticas com Pequim após a redemocratização de 1985.;ERRADO
Em 1952, durante a Guerra da Coreia, o Brasil oficializou seu apoio à China Nacionalista e instalou uma embaixada em Taipé.;ERRADO
A China passou a buscar um modelo de crescimento menos intensivo em carbono e comprometeu-se com os Estados Unidos a eliminar gradualmente subsídios a atividades baseadas em combustíveis fósseis.;ERRADO
Em 2015, o Brasil superou a Venezuela como principal destino dos investimentos chineses na América Latina, com crescente participação de investimentos em infraestrutura.;CERTO
Em abril de 2016, a China anunciou um programa de exploração de uma nova rota marítima no Ártico para ampliar suas linhas comerciais no hemisfério norte.;CERTO
Apesar da expansão da oferta chinesa de bens e serviços de alto valor agregado, a produtividade do trabalho chinesa vinha apresentando estagnação desde meados da década anterior.;CERTO
A China abandonou sua tradicional posição sobre a reforma do Conselho de Segurança da ONU e passou a apoiar a criação de seis novos membros permanentes, principalmente países não industrializados.;ERRADO
O modelo chinês de “novas relações entre grandes potências” foi proposto aos Estados Unidos em 2013 e formalmente adotado por ambos os países em 2014.;ERRADO
A China absteve-se na votação da Resolução 68/262 da Assembleia Geral da ONU sobre a integridade territorial da Ucrânia, mantendo posição compatível com suas próprias sensibilidades territoriais.;CERTO
O aumento da influência chinesa no mundo foi acompanhado de maior rivalidade com o Japão nos campos político, militar e de defesa.;CERTO
A partir de 1978, a República Popular da China conheceu um período de reformas econômicas e abertura ao exterior. O principal líder associado a esse período foi Deng Xiaoping.;CERTO
A experiência de abertura da China, iniciada na década de 1980, foi essencialmente baseada nas reformas da URSS sob Gorbachev, combinando flexibilização política e econômica.;ERRADO
A entrada da China na OMC permitiu ao país manter praticamente fechadas suas fronteiras aos produtos estrangeiros, concentrando-se na exportação de sua produção para os mercados mundiais.;ERRADO
A estratégia chinesa de inserção no mercado global lembra a experiência japonesa da Era Meiji, que buscou modernizar o país como forma de evitar a subalternidade em relação ao Ocidente.;CERTO
A vitória de Mao Tsé-tung em 1949 levou os EUA a reconhecerem imediatamente a República Popular da China e a China a ocupar imediatamente o assento no Conselho de Segurança da ONU.;ERRADO
A Conferência de Bandung, em 1955, catalisou as aspirações das jovens nações africanas e asiáticas por maior autonomia diante das duas superpotências.;CERTO
No pós-Segunda Guerra, a Índia seguiu trajetória de reformismo liberal, enquanto a China adotou uma via revolucionária de esquerda, culminando na proclamação da República Popular em 1949.;CERTO
Mahatma Gandhi, defensor da não violência, assumiu o cargo de primeiro-ministro da Índia e posteriormente renunciou devido às dissensões políticas internas.;ERRADO
O processo de independência da Indochina foi praticamente pacífico e culminou na independência do Vietnã, Laos e Camboja por ação do Conselho de Segurança da ONU.;ERRADO
A experiência chinesa de Deng Xiaoping reproduziu estruturalmente a experiência de Gorbachev, combinando abertura econômica e liberalização política.;ERRADO
A política externa econômica chinesa busca mercados externos principalmente porque o mercado interno chinês possui dimensão reduzida, incentivando também as importações e a elevação dos salários.;ERRADO
A visita de Lula à China em 2004, acompanhada por mais de 400 empresários, demonstrou o interesse brasileiro em estreitar os laços comerciais; o Brasil era grande exportador de soja e a China, grande importadora do produto.";CERTO
As relações entre China e Taiwan estão atualmente muito menos tensas que durante a Guerra Fria, principalmente devido ao pragmatismo econômico de ambos os governos.;ERRADO
A partir dos anos 1990, o Brasil dinamizou suas relações econômicas com a Ásia, mas ainda não existia foro birregional específico entre América Latina e Ásia.;ERRADO
Brasil e Índia mantêm diálogo político e coordenação em organismos multilaterais, atuam conjuntamente no G20 da OMC e integram o G4, que defende a reforma do Conselho de Segurança da ONU.;CERTO
A cooperação Brasil-Índia em defesa e tecnologias nuclear e aeroespacial é impossibilitada pelo fato de a Índia não ser signatária do TNP e não integrar o RCTM.;ERRADO
Brasil e Índia desenvolveram cooperação energética, incluindo biocombustíveis e acordos envolvendo empresas dos dois países nos setores de petróleo, gás e derivados.;CERTO
O crescimento do comércio Brasil-Índia estimulou a expansão do Acordo MERCOSUL-Índia, que ampara o comércio bilateral.;CERTO
A condição de grandes potências emergentes e a convergência de interesses globais favorecem a coordenação de posições entre Brasil e China em fóruns multilaterais como ONU e OMC.;CERTO
A China foi dividida em protetorados ocidentais no início do século XX, ficando o imperador com autoridade apenas sobre Pequim e seus arredores.;ERRADO
A imperatriz Cixi promoveu a Reforma dos Cem Dias, foi deposta em razão dela e a Revolução de 1911 pôs fim à dinastia Manchu.;ERRADO
O Japão preservou sua independência ao promover ampla modernização e assimilar métodos e costumes ocidentais.;CERTO
O novo poderio militar japonês ficou demonstrado na guerra contra a Rússia, em 1904-1905.;CERTO
As guerras sino-indiana de 1962 e indo-paquistanesas de 1965 e 1971 evidenciaram principalmente a intensidade da Guerra Fria no subcontinente indiano.;ERRADO
A agenda de cooperação Brasil-Índia prioriza ciência e tecnologia, especialmente biotecnologia, tecnologia da informação e nanotecnologia.;ERRADO
O início das relações diplomáticas Brasil-China ocorreu na década de 1940, quando foi instalada a embaixada chinesa no Brasil.;ERRADO
O Brasil ampliou suas exportações para a China, diante da crescente demanda chinesa por alimentos, especialmente carnes e grãos.;CERTO
Brasil, Japão, Alemanha e Índia, integrantes do G4, passaram a votar em bloco nas resoluções do Conselho de Segurança da ONU.;ERRADO
Brasil e Japão integram o Fórum de Cooperação América Latina-Ásia do Leste (FOCALAL).;CERTO
Brasil e Japão assinaram, em 2013, acordo de preferências comerciais que facilitaria investimentos japoneses no Brasil e o acesso de produtos e serviços brasileiros ao Japão.;ERRADO
Brasil e Japão mantêm amplo programa de cooperação técnica e científico-tecnológica, incluindo iniciativas oceanográficas no Atlântico Sul.;CERTO
A Revolução Chinesa seguiu praticamente sem alterações o modelo soviético e resultou em uma aliança permanente entre China e URSS até a chegada de Gorbachev.;ERRADO
Os bons resultados dos planos econômicos de Mao permitiram uma abertura política durante a Revolução Cultural, que teria proporcionado padrões de democracia à China.;ERRADO
Brasil e China organizam sua parceria estratégica no âmbito da COSBAN, que trata de setores como agronegócio, energia, infraestrutura e atividades de maior valor agregado.;CERTO
A política externa indiana abandonou a identidade terceiro-mundista e passou a priorizar um perfil de polo geopolítico, confrontando simultaneamente EUA e China.;ERRADO
As relações Brasil-Japão remontam ao século XIX, quando chegaram ao Brasil as primeiras famílias de imigrantes japoneses.;ERRADO
A China busca crescimento e estabilidade econômica para garantir sua soberania, unidade territorial e afirmação como ator global, atuando bilateralmente e em mecanismos como BRICS e BASIC.;CERTO
Em 1949, os comunistas chineses tomaram o poder em Pequim após uma longa luta que envolveu guerrilhas rurais e posteriormente alcançou as cidades.;CERTO
A vitória francesa em Dien Bien Phu, em 1954, preservou a Indochina e permitiu à França comandar a negociação que conduziu à independência gradual do Vietnã, Laos e Camboja.;ERRADO
Durante a Política Externa Independente, em 1961, o Brasil enviou à China uma missão comercial chefiada pelo vice-presidente João Goulart.;CERTO
Fernando Collor foi o primeiro presidente brasileiro a realizar visita oficial à China e à Ásia continental.;ERRADO
O regime militar brasileiro, por sua rigidez ideológica, somente normalizou relações com Pequim após a redemocratização de 1985.;ERRADO
Em 1952, durante a Guerra da Coreia, o Brasil oficializou seu apoio à China Nacionalista e instalou uma embaixada em Taipé.;CERTO
A China e os EUA comprometeram-se a retirar gradualmente subsídios às atividades econômicas baseadas na queima de combustíveis fósseis.;ERRADO
Em 2015, o Brasil superou a Venezuela como principal destino dos investimentos chineses na América Latina, com crescente participação de investimentos em infraestrutura.;CERTO
Em abril de 2016, a China anunciou programa para explorar uma nova rota marítima no Ártico, ampliando suas linhas comerciais no hemisfério norte.;CERTO
Apesar da expansão chinesa em bens e serviços de alto valor agregado, o país enfrentava limites à competitividade global devido ao estancamento da produtividade do trabalho.;CERTO
A China passou a apoiar a reforma do Conselho de Segurança da ONU segundo uma fórmula que acrescentaria seis membros permanentes com direito a veto.;ERRADO
O modelo de “new model of great power relations”, proposto pela China aos EUA em 2013, foi adotado pelos dois países em 2014.;ERRADO
A China se absteve na votação da Resolução 68/262 da Assembleia Geral da ONU sobre a integridade territorial da Ucrânia.;CERTO
O aumento da influência chinesa foi acompanhado de maior rivalidade com o Japão nos campos político, militar e de defesa.;CERTO
