O governo de Costa e Silva recuperou princípios básicos da Política Externa Independente.;Certo
O entendimento político entre Brasil e EUA resultou em importante acordo de cooperação nuclear entre os dois países no governo Ernesto Geisel.;Errado
O chanceler Azeredo da Silveira teve importante atuação no contencioso Brasil-Argentina sobre o aproveitamento energético dos rios da Bacia do Prata.;Certo
No governo Castelo Branco, lançaram-se as bases para a criação da Comunidade dos Países de Língua Portuguesa (CPLP).;Errado
No governo Eurico Gaspar Dutra, o Brasil alinhou-se à estratégia político-militar dos EUA no contexto da Guerra Fria.;Certo
A Política Externa Independente buscava utilizar a política externa como instrumento do desenvolvimento nacional, sem submissão às potências hegemônicas.;Certo
O pragmatismo responsável de Ernesto Geisel retomou o alinhamento especial com os EUA característico do governo Castelo Branco.;Errado
A aproximação entre Brasil e Argentina no governo Sarney não resultou em acordos econômicos concretos.;Errado
San Tiago Dantas defendia um desenvolvimento com menor dependência externa e uma diplomacia voltada ao interesse nacional.;Certo
O Brasil votou contra o bloqueio naval imposto pelos EUA a Cuba em 1962 na OEA.;Errado
Um dos traços da Política Externa Independente era a autonomia decisória nos organismos multilaterais para defender os interesses do desenvolvimento.;Certo
O regime militar abandonou definitivamente todos os princípios da Política Externa Independente.;Errado
Na III Conferência de Chanceleres Americanos (1942), o Brasil buscou negociar vantagens para seu desenvolvimento e industrialização durante a Segunda Guerra Mundial.;Certo
A partir de 1967, a política externa brasileira permaneceu fundamentada na doutrina das fronteiras ideológicas até o fim do regime militar.;Errado
O pragmatismo responsável de Geisel possuía antecedentes em ideias e práticas anteriores ao regime militar.;Certo
Desde o início da crise da dívida externa, prevaleceu a estratégia do Consenso de Cartagena.;Errado
O acordo nuclear firmado com a Alemanha Ocidental em 1975 fazia parte da busca de maior autonomia do Brasil.;Certo
O objetivo central da Operação Pan-Americana era combater o subdesenvolvimento econômico da América Latina.;Certo
A Operação Pan-Americana defendia que o desenvolvimento econômico reduziria a influência de ideologias antidemocráticas.;Certo
Os formuladores da Operação Pan-Americana acreditavam que ela poderia servir de modelo para outras regiões do mundo.;Certo
Os objetivos da Operação Pan-Americana foram imediatamente aceitos por Washington.;Errado
O governo Juscelino Kubitschek promoveu forte atuação estatal na infraestrutura e no incentivo à industrialização.;Certo
A manutenção da Instrução nº 113 da SUMOC fortaleceu as empresas nacionais em detrimento das estrangeiras.;Errado
O nacional-desenvolvimentismo de JK fortaleceu o Estado-empresário em detrimento do capital privado.;Errado
O Plano de Metas fortaleceu o capital nacional por meio de compras públicas e também incentivou a entrada de capital estrangeiro.;Certo
Para John Locke, a finalidade da sociedade política é garantir a conservação da vida, da liberdade e da propriedade.;Certo
Para Clausewitz, a guerra é um ato de força destinado a obrigar o inimigo a submeter-se à nossa vontade.;Certo
Para Clausewitz, a motivação original da guerra está nas técnicas militares.;Errado
Para Clausewitz, após iniciada a guerra, a política deixa de orientar os conflitos.;Errado
O liberalismo sociológico considera que as relações internacionais podem ser compreendidas principalmente pelas relações entre governos.;Errado
O liberalismo sociológico sustenta que maiores vínculos transnacionais favorecem relações pacíficas.;Certo
O liberalismo sociológico considera que as relações entre pessoas tendem a ser mais cooperativas do que as relações entre Estados.;Certo
Segundo o liberalismo da interdependência, maior interdependência econômica intensifica os conflitos violentos entre os Estados.;Errado
O liberalismo da interdependência considera impossível que Estados interdependentes recorram à guerra.;Errado
Países menos desenvolvidos, com menor interdependência, apresentam maior incidência de guerras segundo o liberalismo da interdependência.;Certo
Para o institucionalismo liberal, a especificidade mede o grau de clareza das regras da instituição.;Certo
Para o institucionalismo liberal, a autonomia mede a margem de liberdade dos participantes para escolher seus cursos de ação.;Certo
O realismo clássico possui visão pessimista da natureza humana.;Certo
O realismo clássico acredita em progresso internacional semelhante ao da política doméstica.;Errado
O realismo clássico rejeita a importância da segurança nacional e da sobrevivência do Estado.;Errado
O realismo clássico entende que as relações internacionais não são necessariamente conflituosas.;Errado
O neorrealismo busca uma explicação científica das relações internacionais e enfatiza a estrutura do sistema internacional.;Certo
Segundo o neorrealismo ofensivo, sistemas bipolares tendem a reduzir o número de conflitos entre grandes potências.;Certo
Em sistemas bipolares, é mais difícil manter a dissuasão devido à menor quantidade de alianças.;Errado
Em sistemas bipolares, os riscos de acidentes e erros de cálculo são maiores.;Errado
O construtivismo enfatiza o papel das ideias, identidades e fatores sociais nas relações internacionais.;Certo
O construtivismo rejeita o materialismo excessivo presente em outras teorias.;Certo
Para o construtivismo, a realidade social é totalmente objetiva e independente do observador.;Errado
Os pós-estruturalistas criticam a separação rígida entre sujeito e objeto e a ideia de neutralidade científica.;Certo
O pós-colonialismo foi inspirado no liberalismo clássico.;Errado
O pós-colonialismo analisa criticamente as relações entre países centrais e regiões anteriormente colonizadas.;Certo
O pós-colonialismo propõe uma descolonização intelectual dos campos do saber, do ser e do poder.;Certo
Para Friedrich Ratzel, os Estados são organismos profundamente relacionados ao espaço geográfico.;Certo
Para Ratzel, a vontade política dos povos é irrelevante para compreender a formação dos Estados.;Certo
Segundo Ratzel, o vínculo do campesinato alemão com a terra contribuía para a unidade territorial da nação.;Certo
Os Estudos de Segurança Internacional surgiram no período entre as duas guerras mundiais.;Errado
A segurança é considerada um conceito essencialmente contestado nas Ciências Sociais.;Certo
Tradicionalmente, proteger a segurança do Estado era considerado o melhor meio de proteger outros objetos de referência.;Certo
O realismo considera que o sistema internacional é anárquico e que os Estados são seus principais atores.;Certo
As teorias decoloniais denunciam a colonialidade do poder e do saber.;Certo
As teorias decoloniais defendem a descolonização dos campos do saber, do ser e do poder.;Certo
Para Kant, o princípio supremo da moralidade consiste na maximização do bem-estar geral.;Errado
Um dos principais pontos de Woodrow Wilson que não recebeu adesão dos EUA foi a criação de uma associação geral de nações.;Certo
