O que caracteriza uma relação bilateral “estratégica” para o Brasil?;"Relações consideradas prioritárias segundo critérios políticos, econômicos e sociais, com diálogo permanente e consultas frequentes, sem ordem hierárquica rígida entre os termos usados como ""parceria estratégica"" ou ""diálogo""."
Quais são os principais parceiros estratégicos do Brasil na América Latina?;Argentina (aliança estratégica desde 1997), Peru (aliança estratégica desde 2003) e Venezuela (aliança estratégica desde 2017).
Qual é a relação bilateral mais importante para o estudo do CACD?;A relação com a Argentina, abrangendo aspectos históricos desde 1945, dinâmicas econômicas, políticas, sociais e culturais, bem como iniciativas bilaterais, trilaterais e regionais.
Como são tratadas as relações bilaterais do Brasil com países da América do Norte?;Canadá mantém diálogo de parceria estratégica desde 2011 e os EUA desde 2019, focando em dinâmicas contemporâneas pós-1990 e inserção regional e global.
Quais países europeus possuem parceria estratégica com o Brasil?;Alemanha (2002), Espanha (2003), França (2006), Itália (2007), Reino Unido (2007), Rússia (2012), Suécia (2009), Suíça (2008), Ucrânia (2009) e a União Europeia (2007). Portugal tem relação sui generis baseada no Tratado de Amizade, Cooperação e Consulta de 2000.
Qual a importância do continente africano na política externa brasileira atual?;Tem grande potencial de retomada, envolvendo temas econômicos, políticos e culturais, especialmente através da Comunidade dos Países de Língua Portuguesa (CPLP) e relações com países lusófonos africanos.
Quais são os parceiros estratégicos do Brasil na Ásia?;China (parceria desde 1993 e estratégica global desde 2012), Índia (2006), Indonésia (2008) e Japão (parceria estratégica global desde 2014).
Como o Brasil trata suas relações bilaterais com países do Oriente Médio?;Parcerias estratégicas com Emirados Árabes Unidos (2019) e Turquia (2010), com crescente atenção dada à região.
Qual a abordagem do Brasil em relação às relações bilaterais na Oceania?;Manutenção de parceria estratégica com a Austrália desde 2012, refletindo importância regional e global.
Por que as designações como “parceria estratégica” e “diálogo” não indicam uma hierarquia nas relações do Brasil?;Porque são termos flexíveis usados para indicar formatos de diálogo e cooperação, sem que um tenha precedência formal ou universal sobre o outro.
Quais fontes de informação são usadas para compilar as fichas das relações bilaterais do Brasil?;Sítios oficiais do Itamaraty, Fundação Alexandre de Gusmão (FUNAG), documentos governamentais, sabatinas no Senado e comunicados bilaterais em visitas oficiais.
Quais países europeus têm sido foco mais frequente nos estudos para o CACD?;Alemanha, França, Reino Unido e União Europeia, pela importância histórica e iniciativas contemporâneas.
Como a relação Brasil-China é caracterizada no documento?;Parceria iniciada em 1993, ampliada para parceria estratégica global em 2012, com foco em dinâmicas bilaterais contemporâneas e influência nas esferas regional e global.
Qual é a recomendação principal para candidatos ao CACD quanto ao estudo das relações bilaterais?;Priorizar a sistematização das iniciativas históricas e contemporâneas, especialmente a relação com a Argentina, China e EUA, sem negligenciar outras regiões e países estratégicos.
Como o texto sugere tratar as relações bilaterais de países latino-americanos além da Argentina?;Com menor profundidade se o tempo for curto, mas sem negligenciar, pois são importantes no contexto de retomada das relações na região.
Qual é o significado da “aliança estratégica” entre Brasil e Argentina firmada em 1997?;Trata-se de uma cooperação política, econômica e social aprofundada, com diálogo intenso e consultas permanentes, marcando uma relação prioritária para ambos os países.
Quais são as fases históricas do relacionamento Brasil-Argentina segundo Alessandro Candeas?;"1) 1810-1898: instabilidade estrutural com predomínio de rivalidade e momentos de cooperação; 2) 1899-1961: instabilidade conjuntural com busca de cooperação e momentos de rivalidade; 3) 1962-1979: instabilidade conjuntural com predomínio de rivalidade; 4) 1979-1988: estabilidade estrutural pela cooperação; 5) 1988-presente: estabilidade estrutural pela integração."
Quando a Argentina reconheceu a independência do Brasil?;Em 1823, a Argentina foi o primeiro país a reconhecer a independência do Brasil e a estabelecer relações diplomáticas formais.
Qual foi o conflito entre Brasil e Argentina ocorrido em 1825?;Início da Guerra da Cisplatina após o rompimento das relações diplomáticas pelas Províncias Unidas do Rio da Prata com o Brasil.
Como o Brasil reconheceu a soberania argentina sobre as Ilhas Malvinas?;Em 1833, o Brasil reconheceu o direito argentino sobre as Ilhas Malvinas.
Qual foi o impacto do Tratado da Tríplice Aliança de 1865 nas relações entre Brasil e Argentina?;O tratado uniu Brasil, Argentina e Uruguai contra o Paraguai durante a Guerra do Paraguai, marcando um período de cooperação militar entre os dois países.
O que foi a Questão de Palmas e qual foi a decisão arbitral em 1895?;"Disputa territorial entre Brasil e Argentina; a arbitragem foi favorável ao Brasil."
Quem foi o primeiro presidente argentino a visitar o Brasil e quando?;Julio Roca, em 1899, tornando-se o primeiro presidente argentino a visitar o Brasil.
Qual foi a importância do Tratado Antibélico de Não Agressão (Pacto Saavedra Lamas) de 1933?;Foi um acordo entre Brasil, Argentina, Chile, México, Paraguai e Uruguai para não agressão e conciliação, promovendo a paz regional.
Qual a postura do Brasil na Guerra das Malvinas (1982)?;Brasil declarou neutralidade, mas reiterou o direito da soberania argentina sobre as Ilhas Malvinas.
Quais foram os principais acordos e tratados que estabeleceram a cooperação e integração entre Brasil e Argentina na década de 1980?;Declaração de Iguaçu (1985), Ata de Integração Brasil-Argentina (1986), e Tratado de Integração, Cooperação e Desenvolvimento (1988).
Quando foi criado o MERCOSUL e qual foi o papel de Brasil e Argentina?;Criado em 1991 pelo Tratado de Assunção, com Brasil, Argentina, Paraguai e Uruguai como membros fundadores, formando um mercado comum.
O que é o Acordo Quadripartite (1991) e qual sua importância?;Acordo entre Brasil, Argentina, ABACC e Agência Internacional de Energia Atômica para controle e salvaguardas de materiais nucleares, símbolo de confiança mútua.
Quando foi formalizada a Aliança Estratégica entre Brasil e Argentina?;Em 1997, durante a visita do presidente argentino Carlos Menem ao Brasil.
