A vedação de imposição de obrigações, restrições e sanções além do estritamente necessário ao interesse público refere-se ao princípio da proporcionalidade.;Certo
2. O ato do Presidente da República que atentar contra a probidade na administração constitui crime de responsabilidade.;Certo
3. O dever de prestar contas abrange a prestação de contas aos munícipes das atividades particulares do administrador público.;Errado
4. A obrigação do administrador público de agir com retidão, lealdade, justiça e honestidade diz respeito ao dever de eficiência.;Errado
5. O dever da eficiência abrange a produtividade do ocupante do cargo ou função, mas não tem relação com a qualidade do trabalho desenvolvido.;Errado
6. Pela improbidade administrativa, o administrador está sujeito à perda da função pública, porém não à suspensão dos direitos políticos.;Errado
7. O princípio da eficiência sobrepõe-se aos demais princípios gerais da Administração após a EC nº 19/98.;Errado
8. O princípio da moralidade prevalece sobre os princípios da legalidade e da eficiência.;Errado
9. Os princípios da Administração Pública aplicam-se à Administração direta e indireta, conforme ponderação no caso concreto.;Certo
10. Os princípios da Administração Pública não se aplicam às entidades da Administração indireta submetidas ao regime de direito privado.;Errado
11. O contraditório e a ampla defesa aplicam-se nos processos administrativos quando houver possibilidade de repercussão desfavorável.;Certo
12. O princípio da eficiência autoriza a Administração a agir contra a lei para aumentar produtividade.;Errado
13. A supremacia do interesse público autoriza restrições a direitos independentemente de lei.;Errado
14. O princípio da eficiência autoriza sociedades de economia mista a contratar empregados por processo seletivo simplificado.;Errado
15. O princípio da publicidade obriga a publicação de extrato dos contratos celebrados pela Administração direta e indireta.;Certo
16. O princípio da legalidade exige autorização legal específica para todos os atos administrativos.;Errado
17. Atendido o princípio da legalidade, considera-se automaticamente atendido o da moralidade.;Errado
18. O princípio da celeridade da duração do processo não integra os princípios básicos da Administração.;Certo
19. O princípio da obrigatoriedade não está entre os previstos na Lei nº 9.784/1999.;Certo
20. O trecho de Hely Lopes Meirelles refere-se ao princípio da legalidade.;Certo
21. A publicidade deve ser observada em todo e qualquer ato administrativo, sem exceção.;Errado
22. A publicidade é elemento formativo do ato administrativo.;Errado
23. A publicidade é a divulgação oficial do ato para conhecimento público e início de seus efeitos externos.;Certo
24. A publicidade é obrigatória apenas para a Administração direta.;Errado
25. A publicidade pode ser usada para promoção pessoal de autoridades, salvo no período eleitoral.;Errado
26. A nomeação de cônjuge de Governador para Secretário de Estado não configura nepotismo segundo a SV nº 13.;Certo
27. O princípio da eficiência exige resultados positivos e satisfatório atendimento das necessidades da comunidade.;Certo
28. Não se admite motivação aliunde no Direito Administrativo.;Errado
