Ratzel desenvolveu o conceito de Lebensraum (Espaço Vital), associado ao determinismo geográfico, vinculando o desenvolvimento social às condições do território.;Certo
2. Países como Chade, Níger e República Centro-Africana estão na 1ª fase da transição demográfica, caracterizada por altas taxas de mortalidade e baixo crescimento vegetativo.;Errado
3. Em 2021, quase metade da energia consumida no Brasil era de origem renovável, sendo petróleo e biomassa as principais fontes na matriz energética.;Certo
4. O aumento do número de propriedades rurais entre os censos agropecuários pode ser explicado pela expansão da fronteira agrícola em direção ao MATOPIBA.;Certo
5. As RIDE’s incluem áreas de mais de uma unidade da federação, como Distrito Federal e Entorno, Petrolina-Juazeiro e Grande Teresina.;Certo
6. A invasão da URSS em 1941 dialogava com a tese das panregiões de Haushofer, relacionada à busca de autarquia territorial pela Alemanha nazista.;Certo
7. A Mata de Araucárias é uma formação aciculifoliada adaptada ao clima subtropical e está entre os três menores biomas brasileiros.;Errado
8. Paisagem é um conjunto transtemporal de formas que expressa heranças das relações entre sociedade e natureza.;Certo
9. A queda da mortalidade antes da natalidade no Brasil gerou elevado crescimento vegetativo entre 1950 e 1970.;Certo
10. O meio técnico-científico-informacional promoveu segmentação, descentralização e reconcentração espacial da produção industrial.;Certo
11. Rússia e Ucrânia respondem por mais de 20% da produção global de trigo, o que explica o forte impacto da guerra nos preços.;Errado
12. A reestruturação produtiva iniciada nos anos 1970 no Brasil relaciona-se à desmetropolização observada em décadas recentes.;Certo
13. O Arco Sul da faixa de fronteira concentra maior urbanização e mais cidades-gêmeas do tipo sinapse, inexistentes no Arco Norte.;Certo
14. A planície do Pantanal possui baixa declividade e, devido às condições físicas e climáticas, sofre inundações sazonais extensas.;Certo
15. A noção contemporânea de região supera a ideia clássica de rede urbana e das relações tradicionais cidade-campo.;Certo
16. Nas últimas décadas, as migrações inter-regionais de longa distância tornaram-se mais volumosas do que nas décadas de 1960 a 1980.;Errado
17. A União Europeia classificou gás natural e energia nuclear como sustentáveis para fins de investimento, visando à neutralidade de carbono até 2050.;Certo
