Modernização conservadora;Modernização agrícola que aumentou produtividade, mas manteve concentração fundiária e desigualdade social.
Complexo Rural;Estrutura agrária autárquica, monocultora, exportadora e baseada em plantation.
Complexo Cafeeiro Paulista;Modelo de transição entre economia agrária fechada e integração agroindustrial.
Complexo Agroindustrial (CAI);Cadeia integrada entre indústria, agropecuária e processamento industrial.
Plantation;Monocultura exportadora em larga escala com mão de obra escravizada.
Lei Eusébio de Queiroz;Lei de 1850 que proibiu o tráfico negreiro.
Lei de Terras (1850);Determinou que o acesso à terra ocorreria por compra.
Colonato;Relação de trabalho do café baseada em imigrantes com produção de subsistência.
Integração territorial;Maior conexão entre regiões produtivas e mercados.
Expansão horizontal;Crescimento da produção pela ampliação da área cultivada.
Expansão vertical;Crescimento da produção pelo aumento da produtividade.
Revolução Verde;Difusão de tecnologias agrícolas modernas após a Segunda Guerra.
Embrapa;Empresa responsável por adaptar tecnologias agrícolas ao território brasileiro.
PRODECER;Cooperação nipo-brasileira que expandiu a soja no Cerrado.
MATOPIBA;Nova fronteira agrícola formada por MA, TO, PI e BA.
Soja;Principal commodity agrícola brasileira.
Polígono dos solos ácidos;Área do Cerrado adaptada para cultivo agrícola com calagem.
D1 agrícola;Setor produtor de máquinas e insumos para agricultura.
Upstream;Indústria à montante do CAI que fornece insumos e máquinas.
Downstream;Indústria à jusante do CAI que processa a produção agropecuária.
Integração vertical;Mesmo agente controla mais de um elo da cadeia produtiva.
Integração horizontal;Diferentes agentes controlam etapas distintas da cadeia.
Região produtiva do agronegócio;Área integrada às cadeias globais de produção agroindustrial.
Agricultura familiar;Produção baseada em mão de obra e gestão familiar.
PRONAF;Programa de crédito voltado à agricultura familiar.
MDA;Ministério voltado ao desenvolvimento agrário e agricultura familiar.
Agricultura orgânica;Produção sem agrotóxicos e sem transgênicos.
Função social da terra;Uso produtivo e socialmente adequado da propriedade rural.
Estatuto da Terra;Lei de 1964 que definiu reforma agrária e módulo rural.
