Pré-Sal – tipo de petróleo;Óleo leve
Pré-Sal – participação;Quase 80% da produção nacional
Margem Equatorial;Reservas promissoras anunciadas em 2024
Gás natural no Brasil;Expandiu-se com a Bacia de Campos
Consolidação do gás natural;Década de 1990
GASBOL;Gasoduto Brasil-Bolívia
GASENE;Liga Sudeste ao Nordeste
Campo de Urucu;Reserva na Bacia do Solimões
Bacia do Parnaíba;Potencial de “meia Bolívia de gás”
Gasoduto Meio-Norte;Projeto para integrar gás do Parnaíba
Carvão mineral no Brasil;Pouco relevante e de baixa qualidade
Teor de carbono do carvão brasileiro;Cerca de 60%
Principal bacia carbonífera;Bacia do Paraná
Vale do Rio Tubarão;Área carbonífera em SC
Vale do Rio Jacuí;Maior reserva individual de carvão
Quadrilátero Ferrífero;Principal área mineral de MG
Companhia Vale do Rio Doce;Criada em 1942
Eliezer Batista;Liderou estratégia exportadora da Vale
Ferrovia Vitória-Minas;Escoamento mineral do Quadrilátero
Porto de Tubarão;Porto estratégico no ES
Carajás;Maior jazida individual de ferro do mundo
Estrada de Ferro Carajás;Infraestrutura do Projeto Grande Carajás
Terminal Ponta da Madeira;Porto ligado a Carajás
Hidrelétrica de Tucuruí;Energia para exploração mineral
Serra do Navio;Grande produtora de manganês no AP
Vale do Rio Trombetas;Polo de bauxita no PA
Maciço do Urucum;Exploração de ferro e manganês no MS
Brasil e urânio;8ª maior reserva mundial
INB;Controla exploração do urânio
Principal mina de urânio;Caetité (BA)
Santa Quitéria (CE);Área em licenciamento
Potencial do Brasil em urânio;Pode virar um dos 4 maiores produtores
Fukushima (2011);Reduziu expansão nuclear mundial
Brasil e nióbio;Detém mais de 90% das reservas mundiais
Uso do nióbio;Ligas metálicas de alta resistência
Principais reservas de nióbio;Araxá (MG), Catalão e Ouvidor (GO)
Lítio;Mineral estratégico para baterias
Triângulo do Lítio;Argentina, Chile e Bolívia
Vale do Lítio;Vale do Jequitinhonha (MG)
Brasil e lítio;7ª maior reserva mundial
Terras raras;Conjunto de 17 elementos químicos
Uso das terras raras;Smartphones, turbinas e sistemas militares
China e terras raras;Domina produção e processamento mundial
Brasil e terras raras;Menos de 1% da produção mundial
Projeto Serra Verde;Projeto promissor em Goiás
Convenção Ramsar;Tratado internacional sobre zonas úmidas
Brasil na Convenção Ramsar;Entrou em 1993
Água no planeta;97% salgada e 3% doce
Brasil e água doce superficial;Cerca de 12% do total mundial
Política Nacional de Recursos Hídricos;Lei nº 9.433/1997
Unidade de gestão hídrica;Bacia hidrográfica
Água segundo a lei;Bem público e recurso econômico
Uso prioritário da água;Consumo humano e dessedentação animal
Comitês de Bacia Hidrográfica;Fóruns de decisão sobre uso da água
Cerrado;“Berço das águas” do Brasil
mEc;Leva umidade amazônica ao Centro-Sul
Distribuição hídrica no Brasil;Desigual
Vazão da Amazônia;Cerca de 75% da água superficial
Novo Marco do Saneamento;Lei de 2020
Meta do Novo Marco;Universalização até 2033
Agropecuária e água;Consome cerca de 80% da água
Agrohidronegócio;Modelo agrícola intensivo em água
Semiárido brasileiro;Mais de 1 milhão de km²
Bioma do Semiárido;Caatinga
Semiárido – chuvas;Cerca de 800 mm anuais
Semiárido – temperaturas;Entre 23°C e 27°C
Grande Seca de 1877;Matou mais de 500 mil pessoas
Açude do Cedro;Primeiro açude do Brasil
DNOCS;Criado para combater secas
SUDENE;Criada em 1959
Rio São Francisco;Único rio perene do Semiárido
Transposição do São Francisco;Leva água para bacias intermitentes
Revitalização do São Francisco;Condição para licenciamento ambiental
Aquífero Guarani;Aquífero transfronteiriço sul-americano
Volume do Guarani;Cerca de 45 mil km³
Aquífero Alter do Chão;Maior reserva subterrânea do mundo
SAGA;Sistema Aquífero Grande Amazonas
Aquífero Urucuia;Importante no MATOPIBA
Aquífero Bambuí;Localizado em Minas Gerais
;
Rios Voadores;Fluxos atmosféricos de umidade gerados pela Amazônia
Pesquisadores dos Rios Voadores;Antônio Nobre, Carlos Nobre e Thomas Lovejoy
